ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5
20665_00000_499413,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.",skipped,skipped,skipped,skipped
20665_00000_500955,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_503814,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Gray, Andrew T.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
20665_00000_504108,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_506632,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_511744,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Harary, Jordan I.","Bauer, Paul A.",skipped
20665_00000_512280,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_517519,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Kohlhaas, Scott A.","Harary, Jordan I.","Gray, Andrew T.",skipped
20665_00000_521118,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_523642,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Harary, Jordan I.","Bauer, Paul A.",skipped
20665_00000_525251,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,skipped,skipped,skipped,skipped
20665_00000_530589,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Harary, Jordan I.","Bauer, Paul A.",skipped
20665_00000_532056,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_534734,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_543578,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_545703,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_546667,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_549486,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.","Kohlhaas, Scott A.",skipped,skipped
20665_00000_551066,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_553599,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped,skipped
20665_00000_557833,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped,skipped
20665_00000_564085,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_565179,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_566528,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_568713,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_569657,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_572734,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_577343,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_578290,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_579509,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_585045,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_587667,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_588129,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,skipped,skipped,skipped,skipped
20665_00000_589578,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_590632,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
20665_00000_594221,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Harary, Jordan I.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
20665_00000_596314,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_602887,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_605276,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped
20665_00000_609359,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",Write-in,skipped,skipped
20665_00000_610427,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_611872,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Kohlhaas, Scott A.","Gray, Andrew T.","Bauer, Paul A.","Harary, Jordan I.",skipped
20665_00000_613001,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_617398,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_625900,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,skipped,skipped,skipped,skipped
20665_00000_626369,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_628897,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped,skipped
20665_00000_630338,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_631799,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_632205,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,"Harary, Jordan I.",skipped,skipped,skipped
20665_00000_633477,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
20665_00000_634822,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_647174,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_648941,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_649030,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped,skipped
20665_00000_651215,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.",skipped,skipped,skipped,skipped
20665_00000_653348,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_654789,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.",skipped,skipped,skipped,skipped
20665_00000_656427,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_660164,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_662931,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,"Kohlhaas, Scott A.","Harary, Jordan I.",skipped
20665_00000_669402,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
20665_00000_670011,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_672822,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Gray, Andrew T.",skipped,skipped
20665_00000_674594,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Harary, Jordan I.","Bauer, Paul A.",skipped
20665_00000_681941,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Harary, Jordan I.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
20665_00000_687412,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
20665_00000_688768,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_693359,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,"Gray, Andrew T.","Harary, Jordan I."
20665_00000_694960,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_695887,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_696193,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Gray, Andrew T.",skipped,skipped,skipped
20665_00000_702873,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_707434,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_708781,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Harary, Jordan I.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
20665_00000_709390,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_710403,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_713045,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Kohlhaas, Scott A.",skipped,skipped,skipped,skipped
20665_00000_714986,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Harary, Jordan I.","Bauer, Paul A.",skipped
20665_00000_716129,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_726380,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_728823,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_729444,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_731720,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_733413,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_734257,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_735946,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_742804,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped,skipped
20665_00000_747118,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_748965,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_750545,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_754770,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
20665_00000_755217,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.",skipped,skipped,skipped,skipped
20665_00000_756403,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Harary, Jordan I.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
20665_00000_761814,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_762955,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_767321,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
20665_00000_770035,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_771996,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,"Harary, Jordan I.",skipped,skipped,skipped
20665_00000_773179,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_775607,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Harary, Jordan I.",skipped,skipped
20665_00000_780351,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_781965,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_782242,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.","Kohlhaas, Scott A.",skipped,skipped
20665_00000_784804,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",Write-in,skipped
20665_00000_793390,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_795873,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,skipped,skipped,skipped,skipped
20665_00000_796434,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.","Gray, Andrew T.","Kohlhaas, Scott A.",skipped
20665_00000_799056,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_804876,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Kohlhaas, Scott A.","Gray, Andrew T.","Bauer, Paul A.","Harary, Jordan I.",skipped
20665_00000_805690,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_806009,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,skipped,skipped,skipped,skipped
20665_00000_808537,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_810786,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_812552,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_819048,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_823019,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_824600,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_825547,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_826233,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_830157,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Kohlhaas, Scott A.","Gray, Andrew T.","Harary, Jordan I.",skipped
20665_00000_831562,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
20665_00000_833796,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
20665_00000_837038,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_845671,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_846725,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Harary, Jordan I.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
20665_00000_848418,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Bauer, Paul A.",skipped,skipped,skipped
20665_00000_849254,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Kohlhaas, Scott A.",skipped,skipped,skipped,skipped
20665_00000_850078,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",Write-in,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A."
20665_00000_851939,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
20665_00000_852895,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Bauer, Paul A.","Gray, Andrew T.","Harary, Jordan I.",skipped,skipped
20665_00000_853167,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_854552,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_866182,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,skipped,skipped,skipped,skipped,skipped
20665_00000_867264,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
20665_00000_868621,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Bauer, Paul A.","Harary, Jordan I.",skipped
20665_00000_869775,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Harary, Jordan I.",skipped,skipped,skipped,skipped
20665_00000_871449,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Kohlhaas, Scott A.","Bauer, Paul A.","Harary, Jordan I.",skipped,skipped
20665_00000_872385,Ballot 21 - Type 21,Election Day,Judicial District 3,Judicial,20-665 University No. 4,20-665 University No. 4,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
