,0,1,2,3
1,Write-In cells: 156,,,
2,Overvote cells: 12,,,
3,"Carrick, Ashley E.: 0",,,
4,"McNeill, Ruben A. Jr.: 1",,,
5,"McKinley, Kevin: 2",,,
6,"Brown, Kieran C.: 3",,,
793,0,,,
794,2,,,
795,0,,,
796,1,2.0,,
797,1,0.0,2.0,
798,0,,,
799,0,1.0,,
800,0,1.0,2.0,3.0
801,0,,,
802,0,3.0,2.0,1.0
803,1,,,
804,2,,,
805,0,,,
806,0,2.0,,
807,0,,,
808,0,3.0,1.0,
809,2,,,
810,1,,,
811,1,,,
812,2,3.0,1.0,
813,0,,,
814,2,1.0,,
815,0,,,
816,0,,,
817,3,,,
818,0,,,
819,0,,,
820,0,,,
821,0,,,
822,0,3.0,,
823,0,,,
824,2,1.0,,
825,0,1.0,2.0,
826,0,,,
827,2,3.0,1.0,
828,0,3.0,1.0,2.0
829,0,,,
830,2,1.0,,
831,1,,,
832,2,,,
833,0,3.0,1.0,2.0
834,0,,,
835,0,,,
836,2,3.0,1.0,0.0
837,0,,,
838,2,3.0,1.0,
839,0,,,
840,0,,,
841,0,,,
842,2,1.0,,
843,2,1.0,,
844,0,,,
845,0,3.0,2.0,1.0
846,0,,,
847,0,,,
849,2,,,
850,0,,,
851,0,2.0,1.0,3.0
852,1,2.0,,
853,0,,,
854,1,2.0,,
855,0,2.0,1.0,
856,1,2.0,,
857,2,,,
858,2,1.0,3.0,
859,2,1.0,3.0,
860,0,,,
861,1,2.0,0.0,3.0
862,2,1.0,,
863,0,,,
864,0,,,
865,1,2.0,,
866,0,3.0,,
867,1,,,
868,2,,,
869,2,1.0,,
870,2,,,
871,0,,,
872,0,,,
873,2,1.0,,
874,0,,,
875,1,2.0,,
877,0,,,
878,2,1.0,,
879,0,,,
880,2,1.0,,
881,0,,,
882,0,,,
883,1,,,
884,0,3.0,,
885,0,,,
886,0,,,
887,0,,,
888,2,,,
889,0,2.0,3.0,1.0
890,2,1.0,,
891,2,,,
892,0,3.0,2.0,1.0
893,0,,,
894,0,,,
895,1,2.0,,
896,0,,,
897,2,1.0,,
898,0,,,
899,2,1.0,,
900,2,1.0,3.0,0.0
901,0,,,
902,2,3.0,,
903,2,1.0,3.0,
904,0,,,
905,1,2.0,3.0,0.0
906,1,2.0,,
907,0,3.0,1.0,
908,2,1.0,,
909,0,3.0,,
910,0,,,
911,0,,,
912,3,2.0,1.0,0.0
913,0,,,
914,2,1.0,,
915,0,,,
916,1,,,
917,0,,,
918,0,,,
919,2,1.0,,
920,2,1.0,,
921,0,3.0,2.0,1.0
922,0,3.0,,
923,2,1.0,,
924,1,,,
925,0,,,
926,2,,,
927,0,,,
928,0,,,
930,2,1.0,,
931,2,,,
932,3,1.0,2.0,
933,2,,,
934,0,,,
935,0,,,
936,0,2.0,,
937,0,,,
938,3,2.0,,
939,0,,,
940,0,,,
941,0,,,
942,0,,,
943,2,,,
944,0,3.0,2.0,1.0
945,2,1.0,,
946,0,,,
947,0,,,
948,1,2.0,,
949,2,,,
950,2,,,
951,0,3.0,,
952,0,,,
953,2,,,
954,0,,,
955,1,2.0,,
956,0,3.0,1.0,2.0
957,1,3.0,2.0,0.0
958,0,,,
959,0,,,
960,0,,,
961,0,,,
962,2,1.0,3.0,
963,0,,,
964,1,3.0,,
965,0,,,
966,2,0.0,1.0,
967,2,,,
968,1,,,
969,1,2.0,,
970,0,2.0,1.0,
