,0,1,2,3,4,5,6,7
283898,0,4.0,5.0,2.0,,,,
283899,0,2.0,,,,,,
283900,3,5.0,6.0,4.0,0.0,,,
283901,0,5.0,,,,,,
283902,5,,,,,,,
283903,0,1.0,7.0,2.0,5.0,,,
283904,3,5.0,0.0,,,,,
283906,5,3.0,2.0,0.0,4.0,,,
283907,0,2.0,,,,,,
283908,0,4.0,7.0,6.0,3.0,,,
283909,0,5.0,2.0,6.0,4.0,,,
283910,0,,,,,,,
283911,0,4.0,,,,,,
283912,2,,,,,,,
283913,3,0.0,5.0,,,,,
283914,0,4.0,,,,,,
283915,0,1.0,5.0,6.0,3.0,,,
283916,0,5.0,2.0,1.0,6.0,,,
283917,5,,,,,,,
283918,0,,,,,,,
283919,0,2.0,7.0,5.0,4.0,,,
283920,0,1.0,7.0,5.0,,,,
283921,6,2.0,1.0,7.0,5.0,,,
283922,0,3.0,4.0,1.0,5.0,,,
283923,0,5.0,3.0,2.0,,,,
283924,0,,,,,,,
283925,0,,,,,,,
283926,0,,,,,,,
283929,2,0.0,,,,,,
283930,0,,,,,,,
283931,2,,,,,,,
283932,0,,,,,,,
283933,5,3.0,,,,,,
283934,5,0.0,3.0,2.0,,,,
283935,0,,,,,,,
283936,0,2.0,3.0,4.0,7.0,,,
283937,0,2.0,1.0,5.0,4.0,,,
283938,0,,,,,,,
283939,0,,,,,,,
283940,0,,,,,,,
283941,0,2.0,3.0,7.0,4.0,,,
283942,2,0.0,4.0,5.0,1.0,,,
283943,2,6.0,0.0,1.0,,,,
283944,0,5.0,,,,,,
283945,2,0.0,,,,,,
283946,0,4.0,2.0,1.0,3.0,,,
283947,0,2.0,,,,,,
283948,5,,,,,,,
283949,2,1.0,0.0,5.0,6.0,,,
283950,2,1.0,,,,,,
283951,0,,,,,,,
283952,3,1.0,6.0,4.0,2.0,,,
283953,3,5.0,,,,,,
283954,0,4.0,2.0,5.0,1.0,,,
283955,1,7.0,0.0,2.0,,,,
283956,5,3.0,0.0,2.0,4.0,,,
283957,7,2.0,,,,,,
283958,5,0.0,1.0,7.0,4.0,,,
283959,6,0.0,5.0,3.0,7.0,,,
283960,4,1.0,7.0,3.0,6.0,,,
283961,0,2.0,,,,,,
283962,0,2.0,,,,,,
283963,1,,,,,,,
283964,0,,,,,,,
283965,0,,,,,,,
283967,4,1.0,2.0,0.0,3.0,,,
283968,4,0.0,5.0,,,,,
283969,1,0.0,,,,,,
283970,2,4.0,0.0,5.0,6.0,,,
283971,0,2.0,4.0,6.0,5.0,,,
283972,5,0.0,4.0,,,,,
283974,3,6.0,,,,,,
283975,5,0.0,,,,,,
283976,0,,,,,,,
283977,0,,,,,,,
283978,5,0.0,,,,,,
283979,4,0.0,2.0,5.0,6.0,,,
283980,4,5.0,,,,,,
283981,0,,,,,,,
283982,2,0.0,,,,,,
283983,5,2.0,0.0,,,,,
283984,0,2.0,,,,,,
283985,7,,,,,,,
283986,2,0.0,5.0,4.0,3.0,,,
283987,0,7.0,5.0,6.0,3.0,,,
283989,6,,,,,,,
283990,0,,,,,,,
283991,0,4.0,5.0,,,,,
283992,0,,,,,,,
283993,0,5.0,3.0,1.0,6.0,,,
283994,0,2.0,7.0,3.0,5.0,,,
283995,0,7.0,1.0,4.0,,,,
283996,1,4.0,6.0,0.0,5.0,,,
283997,0,1.0,7.0,5.0,4.0,,,
283998,0,2.0,5.0,7.0,1.0,,,
283999,5,,,,,,,
284000,2,0.0,,,,,,
284001,2,1.0,0.0,5.0,,,,
284003,3,,,,,,,
284004,0,3.0,2.0,1.0,6.0,,,
284005,0,7.0,3.0,5.0,2.0,,,
284006,3,2.0,1.0,,,,,
284007,0,,,,,,,
284008,4,0.0,,,,,,
284009,0,2.0,6.0,4.0,1.0,,,
284010,2,5.0,,,,,,
284011,0,1.0,7.0,,,,,
284012,0,1.0,7.0,5.0,6.0,,,
284013,6,0.0,5.0,1.0,4.0,,,
284014,0,5.0,2.0,6.0,4.0,,,
284016,0,4.0,2.0,1.0,7.0,,,
284017,5,0.0,,,,,,
284018,7,0.0,,,,,,
284019,0,2.0,3.0,7.0,5.0,,,
284020,0,5.0,,,,,,
284021,0,5.0,6.0,7.0,3.0,,,
284023,3,,,,,,,
284024,0,,,,,,,
284025,0,,,,,,,
284026,0,2.0,,,,,,
284027,0,1.0,6.0,2.0,7.0,,,
284028,3,5.0,0.0,2.0,6.0,,,
284029,0,2.0,3.0,1.0,6.0,,,
284030,5,0.0,2.0,,,,,
284033,0,2.0,,,,,,
284034,1,7.0,3.0,2.0,0.0,,,
284035,0,1.0,6.0,3.0,5.0,,,
284037,2,,,,,,,
284038,0,5.0,3.0,,,,,
284039,3,,,,,,,
284040,0,5.0,3.0,2.0,6.0,,,
284041,3,0.0,5.0,7.0,1.0,,,
284042,5,4.0,3.0,2.0,0.0,,,
284043,0,,,,,,,
284044,0,6.0,4.0,,,,,
284045,0,,,,,,,
284046,0,2.0,1.0,5.0,3.0,,,
284047,0,4.0,1.0,3.0,6.0,,,
284048,5,,,,,,,
284049,4,3.0,5.0,0.0,7.0,,,
284050,0,6.0,,,,,,
284051,7,2.0,3.0,6.0,,,,
284052,2,0.0,5.0,4.0,,,,
284053,5,0.0,3.0,,,,,
284054,1,4.0,3.0,7.0,5.0,,,
284055,0,,,,,,,
284056,2,,,,,,,
284057,0,4.0,2.0,1.0,3.0,,,
284059,0,4.0,,,,,,
284060,6,0.0,5.0,1.0,4.0,,,
284061,0,2.0,5.0,3.0,6.0,,,
299913,6,1.0,3.0,2.0,0.0,,,
299914,5,4.0,0.0,,,,,
299917,6,5.0,3.0,,,,,
299920,5,3.0,0.0,2.0,1.0,,,
299921,6,,,,,,,
299922,6,,,,,,,
299923,6,,,,,,,
299925,6,,,,,,,
299926,7,4.0,2.0,,,,,
299927,6,,,,,,,
299928,2,5.0,1.0,4.0,,,,
299929,2,,,,,,,
299930,7,0.0,2.0,3.0,5.0,,,
299931,5,2.0,3.0,0.0,,,,
299933,4,6.0,3.0,2.0,0.0,,,
299934,6,0.0,,,,,,
299936,5,6.0,4.0,,,,,
299938,4,0.0,7.0,3.0,,,,
299939,6,3.0,,,,,,
299940,6,3.0,2.0,0.0,1.0,,,
299942,4,6.0,3.0,5.0,,,,
299943,6,,,,,,,
299944,6,0.0,4.0,,,,,
299945,4,,,,,,,
299946,4,,,,,,,
299947,6,,,,,,,
299949,6,5.0,0.0,3.0,2.0,,,
299950,6,,,,,,,
299951,6,5.0,,,,,,
299957,6,,,,,,,
299958,4,3.0,1.0,7.0,,,,
299960,6,,,,,,,
299961,2,6.0,5.0,,,,,
299963,0,6.0,3.0,1.0,7.0,,,
299965,3,6.0,,,,,,
299966,6,,,,,,,
299967,2,,,,,,,
299970,6,,,,,,,
299971,0,2.0,3.0,6.0,,,,
299972,5,,,,,,,
299975,6,5.0,,,,,,
299976,4,3.0,,,,,,
299977,6,3.0,2.0,1.0,0.0,,,
299984,6,,,,,,,
299988,6,5.0,4.0,,,,,
299991,5,3.0,4.0,,,,,
299992,6,,,,,,,
299997,6,0.0,5.0,3.0,2.0,,,
299999,6,4.0,,,,,,
300002,6,2.0,,,,,,
300003,4,6.0,3.0,2.0,5.0,,,
300004,2,,,,,,,
300005,6,,,,,,,
300006,6,,,,,,,
300007,6,,,,,,,
300009,5,3.0,,,,,,
300013,5,2.0,6.0,4.0,0.0,,,
300015,5,3.0,6.0,0.0,,,,
300016,5,6.0,,,,,,
300018,3,,,,,,,
300019,5,4.0,0.0,3.0,,,,
300020,0,,,,,,,
300021,4,6.0,3.0,2.0,1.0,,,
300023,6,2.0,5.0,3.0,0.0,,,
300024,6,,,,,,,
300025,6,,,,,,,
300026,2,1.0,,,,,,
300028,0,2.0,6.0,7.0,,,,
300029,0,7.0,2.0,,,,,
300030,6,4.0,3.0,,,,,
300032,0,6.0,2.0,4.0,5.0,,,
300033,6,,,,,,,
300034,3,1.0,,,,,,
300035,6,5.0,,,,,,
300036,2,0.0,1.0,7.0,3.0,,,
300039,5,3.0,,,,,,
300040,6,4.0,3.0,2.0,5.0,,,
300042,6,5.0,3.0,4.0,,,,
300043,6,,,,,,,
300044,5,2.0,3.0,0.0,6.0,,,
300045,6,5.0,3.0,,,,,
300046,7,,,,,,,
300051,2,6.0,7.0,4.0,1.0,,,
300052,6,,,,,,,
300053,6,4.0,,,,,,
300054,6,5.0,3.0,2.0,,,,
300056,6,,,,,,,
300057,6,,,,,,,
300060,5,2.0,4.0,6.0,1.0,,,
300062,6,,,,,,,
300064,6,,,,,,,
300069,6,,,,,,,
300071,0,7.0,4.0,,,,,
300072,6,,,,,,,
300079,0,7.0,4.0,,,,,
300080,6,,,,,,,
300082,6,4.0,2.0,1.0,7.0,,,
300083,0,3.0,1.0,,,,,
300085,6,3.0,0.0,1.0,2.0,,,
300086,6,,,,,,,
300087,7,1.0,0.0,4.0,3.0,,,
300089,4,0.0,5.0,,,,,
300092,6,7.0,,,,,,
300093,6,,,,,,,
300094,6,4.0,5.0,,,,,
300095,6,3.0,0.0,5.0,2.0,,,
300096,6,,,,,,,
300100,5,3.0,,,,,,
300101,6,5.0,,,,,,
300103,6,4.0,3.0,,,,,
300105,6,5.0,3.0,,,,,
300108,6,5.0,1.0,2.0,0.0,,,
300109,6,2.0,5.0,3.0,,,,
300110,6,,,,,,,
300111,5,3.0,,,,,,
300113,6,4.0,,,,,,
300115,6,3.0,,,,,,
300116,6,,,,,,,
300120,6,5.0,,,,,,
300121,7,3.0,5.0,0.0,1.0,,,
300122,6,4.0,5.0,,,,,
300123,0,,,,,,,
300125,3,2.0,1.0,,,,,
300127,2,7.0,0.0,,,,,
300128,2,0.0,1.0,5.0,6.0,,,
300129,6,2.0,0.0,5.0,,,,
300130,6,,,,,,,
300131,6,0.0,,,,,,
300132,6,,,,,,,
300133,5,6.0,,,,,,
300135,6,5.0,1.0,0.0,2.0,,,
300136,6,,,,,,,
300137,6,,,,,,,
300138,0,2.0,,,,,,
300139,6,,,,,,,
300141,6,,,,,,,
300142,6,,,,,,,
300144,3,1.0,7.0,6.0,4.0,,,
300145,6,,,,,,,
300146,1,2.0,7.0,6.0,,,,
300147,6,,,,,,,
300148,7,,,,,,,
300150,6,,,,,,,
300151,0,5.0,3.0,6.0,4.0,,,
300154,6,2.0,0.0,5.0,3.0,,,
300155,0,7.0,,,,,,
300157,6,4.0,2.0,1.0,5.0,,,
300158,3,4.0,,,,,,
300159,2,6.0,7.0,3.0,5.0,,,
300160,6,7.0,4.0,,,,,
300161,6,0.0,5.0,7.0,3.0,,,
300162,5,6.0,,,,,,
300163,0,7.0,6.0,4.0,3.0,,,
300164,6,,,,,,,
300167,6,4.0,5.0,0.0,1.0,,,
300168,5,,,,,,,
300169,5,,,,,,,
300170,6,,,,,,,
300171,6,0.0,1.0,7.0,4.0,,,
300172,6,,,,,,,
300173,1,3.0,2.0,5.0,7.0,,,
300175,5,1.0,3.0,4.0,0.0,,,
300177,6,2.0,0.0,5.0,3.0,,,
300178,6,,,,,,,
300179,4,,,,,,,
300180,5,3.0,,,,,,
300181,6,,,,,,,
300183,6,5.0,2.0,7.0,0.0,,,
300186,6,2.0,,,,,,
300187,6,,,,,,,
300189,6,5.0,4.0,0.0,3.0,,,
300191,0,,,,,,,
300192,7,2.0,6.0,5.0,1.0,,,
300193,0,5.0,,,,,,
300194,6,0.0,5.0,2.0,,,,
300195,2,0.0,3.0,7.0,6.0,,,
300196,6,4.0,2.0,1.0,,,,
300197,6,4.0,3.0,2.0,,,,
300200,3,2.0,,,,,,
300201,0,3.0,5.0,6.0,,,,
300202,0,7.0,2.0,3.0,1.0,,,
300204,6,,,,,,,
300205,3,,,,,,,
300206,0,7.0,,,,,,
300207,6,,,,,,,
300209,6,,,,,,,
300210,3,7.0,0.0,2.0,,,,
300213,3,,,,,,,
300214,3,,,,,,,
300215,6,2.0,,,,,,
300217,2,0.0,4.0,3.0,5.0,,,
300219,6,,,,,,,
300222,4,,,,,,,
300227,5,0.0,2.0,3.0,6.0,,,
300228,6,,,,,,,
300229,6,,,,,,,
300230,5,,,,,,,
300231,6,3.0,0.0,4.0,2.0,,,
300232,2,0.0,5.0,,,,,
300234,6,4.0,2.0,3.0,0.0,,,
300236,3,5.0,4.0,6.0,,,,
300237,2,,,,,,,
300238,2,0.0,,,,,,
300240,6,5.0,4.0,,,,,
300241,6,4.0,3.0,,,,,
300243,6,,,,,,,
300244,5,,,,,,,
300245,6,,,,,,,
300247,5,4.0,3.0,,,,,
300248,6,,,,,,,
300252,0,3.0,4.0,,,,,
300256,6,,,,,,,
300258,5,6.0,4.0,3.0,2.0,,,
300259,2,,,,,,,
300260,6,,,,,,,
300261,4,6.0,3.0,2.0,1.0,,,
300262,6,5.0,2.0,,,,,
300263,6,0.0,3.0,,,,,
300265,2,0.0,3.0,,,,,
300266,6,,,,,,,
300269,5,,,,,,,
300270,6,3.0,,,,,,
300271,5,6.0,3.0,,,,,
300272,5,0.0,3.0,4.0,7.0,,,
300273,6,,,,,,,
300275,6,,,,,,,
300276,2,3.0,0.0,6.0,7.0,,,
300278,4,0.0,,,,,,
300281,6,,,,,,,
300283,6,5.0,,,,,,
300284,3,,,,,,,
300285,5,3.0,,,,,,
300286,6,,,,,,,
300287,3,6.0,7.0,0.0,2.0,,,
300288,3,6.0,,,,,,
300289,6,,,,,,,
300291,6,5.0,1.0,4.0,3.0,,,
300293,6,3.0,5.0,0.0,2.0,,,
300299,3,1.0,0.0,,,,,
300301,6,3.0,4.0,5.0,,,,
300303,7,0.0,6.0,3.0,1.0,,,
300304,6,2.0,4.0,7.0,5.0,,,
300305,4,7.0,1.0,2.0,3.0,,,
300307,5,3.0,,,,,,
300309,6,5.0,0.0,3.0,,,,
300310,6,,,,,,,
300315,4,,,,,,,
300316,6,0.0,,,,,,
300318,6,,,,,,,
300320,6,5.0,3.0,,,,,
300321,6,3.0,5.0,4.0,,,,
300322,3,6.0,5.0,,,,,
300326,6,,,,,,,
300327,6,2.0,5.0,,,,,
300330,2,3.0,1.0,,,,,
300331,3,,,,,,,
300332,2,,,,,,,
300333,6,2.0,5.0,,,,,
300334,6,5.0,3.0,,,,,
300335,6,5.0,4.0,0.0,3.0,,,
300336,6,5.0,,,,,,
300337,6,,,,,,,
300338,5,,,,,,,
300341,2,7.0,4.0,0.0,,,,
300344,3,6.0,2.0,7.0,0.0,,,
300345,6,,,,,,,
300347,6,5.0,,,,,,
300348,6,3.0,1.0,4.0,,,,
300350,4,,,,,,,
300351,6,,,,,,,
300352,6,,,,,,,
300356,3,,,,,,,
300359,7,2.0,0.0,1.0,5.0,,,
300361,6,,,,,,,
300362,1,5.0,3.0,7.0,2.0,,,
300364,4,3.0,0.0,2.0,5.0,,,
300365,4,,,,,,,
300366,6,,,,,,,
300368,5,1.0,,,,,,
300369,6,,,,,,,
300742,4,6.0,0.0,5.0,1.0,,,
300743,6,3.0,0.0,2.0,1.0,,,
300744,2,0.0,,,,,,
300746,5,0.0,7.0,1.0,3.0,,,
300747,0,2.0,4.0,,,,,
300750,2,4.0,5.0,0.0,,,,
300752,6,,,,,,,
300755,5,7.0,1.0,0.0,,,,
300756,5,6.0,,,,,,
300758,6,,,,,,,
300761,2,5.0,,,,,,
300763,5,6.0,3.0,0.0,7.0,,,
300766,3,6.0,2.0,,,,,
300767,6,,,,,,,
300769,6,4.0,2.0,5.0,1.0,,,
300771,6,3.0,,,,,,
300775,0,2.0,6.0,4.0,5.0,,,
300777,6,5.0,4.0,,,,,
300778,2,3.0,5.0,,,,,
300780,6,,,,,,,
300781,1,7.0,,,,,,
300782,5,6.0,,,,,,
300784,6,4.0,1.0,7.0,,,,
300789,6,,,,,,,
300792,6,,,,,,,
300794,6,,,,,,,
300795,7,0.0,2.0,5.0,,,,
300796,6,,,,,,,
300799,6,3.0,2.0,0.0,1.0,,,
300802,6,,,,,,,
300807,0,6.0,,,,,,
300809,3,,,,,,,
300812,6,,,,,,,
300813,4,,,,,,,
300816,1,0.0,,,,,,
300818,7,2.0,6.0,4.0,,,,
300819,4,6.0,,,,,,
300821,6,3.0,5.0,1.0,2.0,,,
300825,6,,,,,,,
300828,6,,,,,,,
300829,6,2.0,1.0,4.0,5.0,,,
300831,0,3.0,,,,,,
300832,3,,,,,,,
300834,6,5.0,,,,,,
300835,5,3.0,4.0,6.0,2.0,,,
300839,6,,,,,,,
300841,3,,,,,,,
300843,6,5.0,3.0,,,,,
300846,6,,,,,,,
300847,4,5.0,,,,,,
300848,2,7.0,0.0,,,,,
300850,0,7.0,,,,,,
300852,6,5.0,,,,,,
300853,7,4.0,1.0,,,,,
300855,2,7.0,4.0,,,,,
300857,3,1.0,0.0,2.0,5.0,,,
300860,0,7.0,4.0,,,,,
300861,6,,,,,,,
300863,2,7.0,3.0,,,,,
300864,6,3.0,2.0,0.0,1.0,,,
300865,6,,,,,,,
300866,2,0.0,,,,,,
300867,6,0.0,4.0,,,,,
300868,6,2.0,,,,,,
300869,6,1.0,,,,,,
300870,6,,,,,,,
300872,5,6.0,,,,,,
300874,4,,,,,,,
300875,6,,,,,,,
300876,0,,,,,,,
300878,6,3.0,5.0,1.0,2.0,,,
300881,0,7.0,2.0,,,,,
300883,6,5.0,,,,,,
300884,6,,,,,,,
300886,6,5.0,,,,,,
300891,0,,,,,,,
300892,4,0.0,,,,,,
300893,6,7.0,3.0,2.0,,,,
300894,6,,,,,,,
300895,6,,,,,,,
300896,4,6.0,3.0,2.0,0.0,,,
300897,6,5.0,3.0,,,,,
300898,6,5.0,4.0,3.0,2.0,,,
300899,6,4.0,3.0,7.0,0.0,,,
300901,6,5.0,,,,,,
300903,6,3.0,,,,,,
300904,6,,,,,,,
300905,0,,,,,,,
300906,1,6.0,0.0,,,,,
300908,2,,,,,,,
300909,6,4.0,2.0,3.0,0.0,,,
300910,5,,,,,,,
300911,2,,,,,,,
300913,6,,,,,,,
300918,6,,,,,,,
300920,0,,,,,,,
300921,3,4.0,5.0,0.0,,,,
300922,6,1.0,7.0,5.0,,,,
300923,3,2.0,4.0,1.0,,,,
300924,3,2.0,0.0,1.0,7.0,,,
300925,6,0.0,7.0,3.0,,,,
300926,6,5.0,1.0,2.0,0.0,,,
300927,6,0.0,4.0,,,,,
300929,6,,,,,,,
300931,6,4.0,,,,,,
300932,6,,,,,,,
300936,6,,,,,,,
300937,6,,,,,,,
300939,6,2.0,,,,,,
300941,3,5.0,6.0,,,,,
300943,6,3.0,4.0,0.0,7.0,,,
300946,2,0.0,1.0,7.0,5.0,,,
300948,6,,,,,,,
300949,6,4.0,5.0,3.0,,,,
300951,1,7.0,6.0,2.0,5.0,,,
300952,6,,,,,,,
300955,6,0.0,,,,,,
300956,3,6.0,7.0,0.0,2.0,,,
300957,3,5.0,,,,,,
300963,0,4.0,6.0,2.0,3.0,,,
300964,5,3.0,2.0,0.0,1.0,,,
300965,6,,,,,,,
300966,5,0.0,6.0,3.0,2.0,,,
300967,7,,,,,,,
300969,6,0.0,4.0,5.0,,,,
300973,7,2.0,0.0,4.0,5.0,,,
300974,2,5.0,6.0,4.0,3.0,,,
300975,7,,,,,,,
300977,2,6.0,,,,,,
300978,5,3.0,,,,,,
300980,6,,,,,,,
300981,0,2.0,,,,,,
300982,0,1.0,2.0,,,,,
300983,6,4.0,,,,,,
300984,7,3.0,5.0,0.0,1.0,,,
300985,0,2.0,4.0,3.0,7.0,,,
300986,0,6.0,2.0,5.0,,,,
300987,3,2.0,0.0,5.0,4.0,,,
300988,0,2.0,1.0,4.0,6.0,,,
300990,3,0.0,5.0,,,,,
300991,6,,,,,,,
300992,6,,,,,,,
300995,6,,,,,,,
300996,6,,,,,,,
300998,6,,,,,,,
301001,6,5.0,,,,,,
301002,4,6.0,1.0,5.0,,,,
301004,3,2.0,0.0,6.0,5.0,,,
301006,6,3.0,0.0,2.0,1.0,,,
301014,4,,,,,,,
301017,2,,,,,,,
301018,6,4.0,1.0,2.0,3.0,,,
301021,6,5.0,3.0,4.0,,,,
302264,3,5.0,0.0,6.0,4.0,,,
302265,4,2.0,0.0,6.0,3.0,,,
302266,0,,,,,,,
302268,2,0.0,,,,,,
302269,0,2.0,3.0,,,,,
302271,5,,,,,,,
302272,5,3.0,2.0,0.0,,,,
302273,0,7.0,2.0,1.0,5.0,,,
302274,0,3.0,,,,,,
302275,7,,,,,,,
302276,3,2.0,0.0,4.0,,,,
302277,2,0.0,1.0,3.0,5.0,,,
302278,0,,,,,,,
302280,0,,,,,,,
302281,0,,,,,,,
302282,5,7.0,0.0,,,,,
302283,5,3.0,,,,,,
302284,5,,,,,,,
302285,2,,,,,,,
302286,4,,,,,,,
302287,0,,,,,,,
302289,3,2.0,0.0,1.0,7.0,,,
302290,0,2.0,,,,,,
302291,0,1.0,7.0,5.0,2.0,,,
302292,3,0.0,,,,,,
302293,0,3.0,4.0,,,,,
302294,5,0.0,6.0,7.0,2.0,,,
302295,0,,,,,,,
302296,0,2.0,,,,,,
302297,0,2.0,5.0,,,,,
302298,2,0.0,1.0,7.0,3.0,,,
302299,4,,,,,,,
302302,0,2.0,3.0,4.0,6.0,,,
302303,0,,,,,,,
302304,0,2.0,7.0,6.0,3.0,,,
302305,5,,,,,,,
302306,0,2.0,3.0,1.0,7.0,,,
302307,5,3.0,,,,,,
302308,0,,,,,,,
302309,3,0.0,,,,,,
302310,2,6.0,1.0,7.0,3.0,,,
302311,0,2.0,3.0,1.0,,,,
302312,2,4.0,7.0,1.0,0.0,,,
302313,0,1.0,,,,,,
302314,3,0.0,7.0,4.0,2.0,,,
302315,0,2.0,3.0,5.0,7.0,,,
302316,3,0.0,2.0,4.0,7.0,,,
302317,6,3.0,,,,,,
302318,7,0.0,2.0,1.0,4.0,,,
302320,2,,,,,,,
302321,0,2.0,,,,,,
302322,0,2.0,6.0,7.0,4.0,,,
302323,0,,,,,,,
302324,4,,,,,,,
302325,0,5.0,3.0,2.0,4.0,,,
302326,2,,,,,,,
302327,1,2.0,,,,,,
302328,0,2.0,1.0,,,,,
302329,0,,,,,,,
302330,0,,,,,,,
302331,7,4.0,2.0,0.0,1.0,,,
302332,5,3.0,,,,,,
302333,3,4.0,6.0,,,,,
302334,1,0.0,2.0,6.0,4.0,,,
302335,0,,,,,,,
302336,3,6.0,0.0,1.0,7.0,,,
302338,2,0.0,5.0,3.0,6.0,,,
302339,2,,,,,,,
302340,5,0.0,1.0,7.0,3.0,,,
302341,0,2.0,4.0,6.0,3.0,,,
302342,2,3.0,7.0,6.0,1.0,,,
302343,2,6.0,,,,,,
302344,2,4.0,0.0,5.0,3.0,,,
302345,4,,,,,,,
302346,2,,,,,,,
302347,0,5.0,2.0,3.0,,,,
302348,2,,,,,,,
302349,2,,,,,,,
302350,1,0.0,2.0,4.0,5.0,,,
302351,0,5.0,6.0,4.0,1.0,,,
302352,2,,,,,,,
302353,4,0.0,2.0,,,,,
302354,5,0.0,3.0,1.0,2.0,,,
302355,0,,,,,,,
302356,0,,,,,,,
302357,2,5.0,4.0,,,,,
302358,5,0.0,,,,,,
302359,0,4.0,3.0,7.0,5.0,,,
302360,0,,,,,,,
302361,5,3.0,6.0,,,,,
302362,5,0.0,1.0,3.0,2.0,,,
302363,0,2.0,1.0,3.0,7.0,,,
302364,5,2.0,0.0,3.0,6.0,,,
302365,0,5.0,2.0,6.0,1.0,,,
302366,4,2.0,0.0,,,,,
302368,1,,,,,,,
302369,4,2.0,1.0,6.0,3.0,,,
302370,2,0.0,6.0,1.0,,,,
302371,0,5.0,3.0,2.0,6.0,,,
302372,5,,,,,,,
302373,5,0.0,7.0,1.0,3.0,,,
302374,2,0.0,5.0,,,,,
302375,2,0.0,5.0,4.0,6.0,,,
302376,0,2.0,5.0,6.0,4.0,,,
302377,0,,,,,,,
302378,3,5.0,0.0,2.0,6.0,,,
302379,6,5.0,3.0,2.0,7.0,,,
302380,2,0.0,,,,,,
302381,0,,,,,,,
302382,0,5.0,4.0,2.0,1.0,,,
302383,0,7.0,3.0,2.0,5.0,,,
302384,5,,,,,,,
302385,2,,,,,,,
302386,2,1.0,6.0,,,,,
302388,2,0.0,5.0,4.0,3.0,,,
302389,0,,,,,,,
302390,2,,,,,,,
302391,0,2.0,3.0,5.0,,,,
302392,0,2.0,3.0,1.0,7.0,,,
302393,0,2.0,3.0,6.0,,,,
302394,0,,,,,,,
302395,0,2.0,5.0,1.0,6.0,,,
302396,0,5.0,3.0,,,,,
302397,4,,,,,,,
302398,4,5.0,,,,,,
302399,2,,,,,,,
302400,0,,,,,,,
302401,0,,,,,,,
302402,0,6.0,2.0,,,,,
302403,0,5.0,,,,,,
302404,7,0.0,3.0,4.0,1.0,,,
302405,0,,,,,,,
302406,0,2.0,1.0,7.0,4.0,,,
302407,3,0.0,5.0,4.0,2.0,,,
302408,0,,,,,,,
302409,0,1.0,2.0,7.0,4.0,,,
302410,2,0.0,,,,,,
302411,2,0.0,5.0,6.0,4.0,,,
302412,0,4.0,,,,,,
302413,0,,,,,,,
302414,0,6.0,5.0,4.0,2.0,,,
302415,0,4.0,3.0,1.0,5.0,,,
302416,2,0.0,7.0,4.0,6.0,,,
302417,0,5.0,,,,,,
302418,3,2.0,1.0,4.0,7.0,,,
302419,2,1.0,,,,,,
302420,0,,,,,,,
302421,4,2.0,0.0,,,,,
302422,0,,,,,,,
302423,2,,,,,,,
302424,3,0.0,5.0,,,,,
302425,0,3.0,2.0,1.0,7.0,,,
302426,0,,,,,,,
302428,0,2.0,,,,,,
302429,5,0.0,7.0,,,,,
302430,0,3.0,,,,,,
302432,2,,,,,,,
302433,3,2.0,0.0,1.0,7.0,,,
302434,0,2.0,6.0,3.0,1.0,,,
302435,2,0.0,5.0,4.0,1.0,,,
302436,0,7.0,3.0,6.0,1.0,,,
302437,0,,,,,,,
302438,0,,,,,,,
302439,0,1.0,3.0,6.0,7.0,,,
302440,0,,,,,,,
302441,1,,,,,,,
302442,2,3.0,,,,,,
302443,2,1.0,5.0,,,,,
302444,0,2.0,3.0,,,,,
302445,0,,,,,,,
302446,2,5.0,0.0,,,,,
302447,3,5.0,2.0,,,,,
302448,0,2.0,5.0,7.0,3.0,,,
302449,0,2.0,3.0,7.0,4.0,,,
302450,2,5.0,6.0,4.0,3.0,,,
302451,0,2.0,,,,,,
302452,0,,,,,,,
302453,3,,,,,,,
302454,2,3.0,,,,,,
302455,0,,,,,,,
302456,2,0.0,4.0,6.0,3.0,,,
302457,0,2.0,3.0,1.0,5.0,,,
302458,5,,,,,,,
302459,0,2.0,3.0,7.0,5.0,,,
302460,0,7.0,3.0,6.0,2.0,,,
302461,1,6.0,3.0,2.0,5.0,,,
302462,2,0.0,5.0,6.0,7.0,,,
302463,2,6.0,,,,,,
302464,4,0.0,2.0,3.0,6.0,,,
302465,4,0.0,3.0,,,,,
302467,2,5.0,0.0,1.0,7.0,,,
302468,0,,,,,,,
302469,3,,,,,,,
302470,0,2.0,6.0,3.0,5.0,,,
302471,2,0.0,1.0,3.0,4.0,,,
302472,4,3.0,2.0,5.0,1.0,,,
302473,2,5.0,,,,,,
302844,2,,,,,,,
302845,0,,,,,,,
302846,4,,,,,,,
302847,2,0.0,,,,,,
302848,1,,,,,,,
302849,2,5.0,1.0,6.0,7.0,,,
302850,2,0.0,3.0,7.0,5.0,,,
302851,3,5.0,0.0,,,,,
302852,3,2.0,0.0,5.0,,,,
302853,0,4.0,1.0,2.0,3.0,,,
302854,0,4.0,3.0,7.0,,,,
302855,0,,,,,,,
302856,4,,,,,,,
302857,2,3.0,4.0,,,,,
302858,2,5.0,4.0,0.0,,,,
302859,5,0.0,3.0,4.0,2.0,,,
302860,2,0.0,3.0,1.0,6.0,,,
302861,0,3.0,5.0,,,,,
302862,0,2.0,5.0,,,,,
302863,2,0.0,5.0,,,,,
