ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4
93200_00056_000087,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.","Myers, Robert H. Jr.",skipped,skipped
93200_00056_000088,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000089,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000090,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000091,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000092,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000093,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.","Serkov, Arthur P.",Write-in,skipped
93200_00056_000094,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.","Serkov, Arthur P.",Write-in,skipped
93200_00056_000095,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000096,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.","Myers, Robert H. Jr.","Serkov, Arthur P.",Write-in
93200_00056_000097,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000098,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.","Serkov, Arthur P.",skipped,skipped
93200_00056_000099,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.",skipped,skipped,skipped
93200_00056_000100,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.",skipped,skipped,skipped
93200_00056_000101,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Serkov, Arthur P.","Bennett, John D.",skipped,skipped
93200_00056_000102,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.",skipped,skipped,skipped
93200_00056_000103,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000104,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.","Bennett, John D.",skipped,skipped
93200_00056_000105,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
93200_00056_000106,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.","Serkov, Arthur P.",skipped,skipped
93200_00056_000107,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.",skipped,skipped,skipped
93200_00056_000108,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.",skipped,skipped,skipped
93200_00056_000109,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Myers, Robert H. Jr.",skipped,skipped,skipped
93200_00056_000110,Ballot 36 - Type 36,Absentee,Judicial District 4,Judicial,District 34 - Absentee,District 34 - Absentee,Region III,"Bennett, John D.",skipped,skipped,skipped
