ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4
92403_00001_000012,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000013,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000014,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000015,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000016,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000017,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000018,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000019,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000020,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000021,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000022,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000023,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000024,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000025,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
92403_00001_000026,Ballot 10 - Type 10,Question,Judicial District 3,Judicial,District 9  - Question,District 9  - Question,Region II,skipped,skipped,skipped,skipped
