,0,1,2,3,4,5
1,Write-In cells: 129,,,,,
2,Overvote cells: 6,,,,,
3,TY MOORE: 0,,,,,
4,ALONDRA CANO: 1,,,,,
5,CHARLES CURTIS: 2,,,,,
6,ABDI ABDULLE: 3,,,,,
7,PAT FLEETHAM: 4,,,,,
8,GREGORY MCDONALD: 5,,,,,
623,0,1.0,3.0,,,
624,0,2.0,1.0,,,
625,0,1.0,3.0,,,
626,4,,,,,
627,0,1.0,,,,
629,1,0.0,4.0,,,
630,3,0.0,1.0,,,
631,1,,,,,
632,1,0.0,3.0,,,
634,2,,,,,
635,0,4.0,1.0,,,
636,0,,,,,
637,2,4.0,0.0,,,
638,1,2.0,0.0,,,
639,0,1.0,3.0,,,
640,1,2.0,0.0,,,
641,0,1.0,4.0,,,
642,1,0.0,3.0,,,
643,1,0.0,,,,
644,0,,,,,
645,0,2.0,1.0,,,
646,0,1.0,3.0,,,
647,0,1.0,,,,
648,1,,,,,
649,0,,,,,
650,1,0.0,3.0,,,
651,1,3.0,4.0,,,
652,0,1.0,2.0,,,
653,0,1.0,,,,
654,1,0.0,2.0,,,
655,3,,,,,
657,0,1.0,,,,
658,1,0.0,,,,
659,0,2.0,1.0,,,
660,0,1.0,,,,
661,1,,,,,
662,2,,,,,
663,5,4.0,,,,
664,4,,,,,
665,2,0.0,1.0,,,
666,3,,,,,
667,0,1.0,3.0,,,
668,0,1.0,4.0,,,
669,0,3.0,1.0,,,
670,1,0.0,,,,
671,1,,,,,
672,1,,,,,
674,4,,,,,
675,0,,,,,
677,5,1.0,4.0,,,
678,0,1.0,3.0,,,
679,1,4.0,5.0,,,
680,3,,,,,
681,1,,,,,
682,1,3.0,2.0,,,
683,0,,,,,
684,1,5.0,3.0,,,
685,3,2.0,1.0,,,
686,1,0.0,3.0,,,
687,1,,,,,
688,2,1.0,,,,
689,0,2.0,3.0,,,
690,3,,,,,
691,1,0.0,5.0,,,
692,1,,,,,
694,0,4.0,1.0,,,
695,0,1.0,3.0,,,
696,1,,,,,
697,0,1.0,4.0,,,
698,1,0.0,2.0,,,
699,3,,,,,
700,0,1.0,,,,
701,0,,,,,
702,2,1.0,,,,
703,0,1.0,,,,
704,0,1.0,4.0,,,
705,1,0.0,2.0,,,
706,4,2.0,1.0,,,
707,3,,,,,
708,1,3.0,0.0,,,
709,0,1.0,,,,
710,5,4.0,,,,
711,3,,,,,
712,2,1.0,0.0,,,
713,0,1.0,3.0,,,
714,1,5.0,4.0,,,
715,4,5.0,2.0,,,
716,0,1.0,,,,
717,1,,,,,
718,0,,,,,
719,1,0.0,,,,
720,1,5.0,3.0,,,
721,0,1.0,2.0,,,
722,1,3.0,2.0,,,
723,1,0.0,,,,
724,1,0.0,3.0,,,
725,4,,,,,
726,0,1.0,4.0,,,
727,1,2.0,0.0,,,
728,4,0.0,1.0,,,
729,0,1.0,,,,
730,2,4.0,1.0,,,
731,5,4.0,,,,
732,0,1.0,,,,
733,1,,,,,
734,4,5.0,3.0,,,
735,1,0.0,,,,
736,0,1.0,,,,
737,2,4.0,5.0,,,
738,0,2.0,3.0,,,
739,0,3.0,1.0,,,
