,0,1,2,3
1,Write-In cells: 290,,,
2,Overvote cells: 85,,,
3,Alec Brook-Krasny: 0,,,
4,Joseph Packer: 1,,,
5,Ari Kagan: 2,,,
6,Steven D. Patzer: 3,,,
26306,2,0.0,3.0,1.0
26307,2,,,
26308,2,0.0,3.0,1.0
26817,0,2.0,,
26818,2,0.0,,
26819,3,,,
26820,0,2.0,,
26821,2,3.0,,
26823,2,,,
26824,0,2.0,3.0,
26993,0,3.0,1.0,2.0
26994,3,,,
26995,2,3.0,,
26996,3,,,
26997,2,3.0,0.0,
26998,2,,,
26999,3,,,
27000,3,,,
27001,3,,,
27002,0,,,
27003,0,3.0,2.0,1.0
27004,2,,,
27005,2,,,
27006,3,0.0,1.0,2.0
27007,2,0.0,,
27008,2,1.0,3.0,0.0
27009,2,3.0,,
27010,2,,,
27207,3,0.0,2.0,1.0
27295,2,3.0,,
27296,2,3.0,0.0,1.0
27297,3,,,
27298,2,,,
27299,3,,,
27301,2,,,
27302,0,3.0,2.0,
27303,2,,,
27304,3,,,
27305,1,2.0,3.0,0.0
27306,1,2.0,3.0,
27307,3,,,
27308,1,,,
27309,2,,,
27310,3,0.0,1.0,2.0
27311,0,3.0,2.0,1.0
27312,2,,,
27348,1,,,
27349,2,0.0,1.0,3.0
27350,2,,,
27351,3,,,
27352,3,2.0,1.0,0.0
27354,2,3.0,0.0,1.0
27464,0,2.0,1.0,3.0
27465,2,1.0,0.0,3.0
27466,3,0.0,2.0,
27467,3,1.0,0.0,2.0
27468,3,1.0,0.0,2.0
27469,3,1.0,0.0,2.0
27470,3,1.0,,
27471,3,1.0,2.0,0.0
27472,2,,,
27473,2,0.0,1.0,3.0
27474,2,0.0,1.0,3.0
27475,3,0.0,2.0,
27476,2,0.0,1.0,3.0
27627,1,3.0,2.0,0.0
27628,1,2.0,3.0,
27631,2,,,
27632,1,3.0,0.0,2.0
27633,1,3.0,2.0,0.0
27634,3,2.0,0.0,
27635,2,1.0,3.0,0.0
27636,2,0.0,1.0,
27637,1,,,
27639,3,1.0,2.0,0.0
27733,0,,,
27734,3,2.0,,
27735,2,1.0,,
27736,2,,,
27737,1,3.0,0.0,2.0
27738,3,1.0,0.0,2.0
27739,2,1.0,3.0,0.0
27740,2,1.0,3.0,
28598,3,1.0,,
28599,2,3.0,,
28600,2,1.0,0.0,3.0
28601,2,0.0,1.0,3.0
28602,2,,,
28603,2,,,
28604,2,1.0,3.0,0.0
28605,2,,,
28607,3,2.0,,
28608,2,0.0,1.0,3.0
28609,2,3.0,,
28610,2,0.0,,
28611,0,3.0,2.0,1.0
28612,2,,,
28613,2,,,
28614,2,,,
28615,2,,,
28616,2,0.0,,
28618,1,,,
28619,2,0.0,,
28620,3,,,
28668,1,0.0,2.0,
28669,3,0.0,2.0,1.0
28670,1,,,
28671,3,2.0,0.0,1.0
28672,3,1.0,,
