,0,1,2,3,4,5,6,7,8,9,10,11
1,Write-In cells: 254,,,,,,,,,,,
2,Overvote cells: 231,,,,,,,,,,,
3,Luis Tejada: 0,,,,,,,,,,,
4,Carmen R. Quinones: 1,,,,,,,,,,,
5,Stacy R. Lynch: 2,,,,,,,,,,,
6,Keith L. Harris: 3,,,,,,,,,,,
7,Maria Ordonez: 4,,,,,,,,,,,
8,Daniel M. Cohen: 5,,,,,,,,,,,
9,Raymond Sanchez Jr.: 6,,,,,,,,,,,
10,Miguel Estrella: 7,,,,,,,,,,,
11,Corey Ortega: 8,,,,,,,,,,,
12,Shaun Abreu: 9,,,,,,,,,,,
13,Lena Melendez: 10,,,,,,,,,,,
14,Marti Gould  Allen-Cummings: 11,,,,,,,,,,,
94033,9,0.0,5.0,1.0,10.0,,,,,,,
94035,9,6.0,4.0,5.0,1.0,,,,,,,
94036,0,,,,,,,,,,,
94040,11,5.0,2.0,4.0,8.0,,,,,,,
94043,9,2.0,5.0,11.0,,,,,,,,
94046,9,1.0,11.0,5.0,4.0,,,,,,,
94048,1,0.0,8.0,3.0,,,,,,,,
94053,5,6.0,2.0,,,,,,,,,
94055,5,9.0,8.0,,,,,,,,,
94056,11,,,,,,,,,,,
94057,2,9.0,,,,,,,,,,
94066,10,1.0,5.0,,,,,,,,,
94067,6,,,,,,,,,,,
94072,9,5.0,,,,,,,,,,
94079,1,10.0,8.0,0.0,9.0,,,,,,,
94080,5,9.0,1.0,6.0,3.0,,,,,,,
94084,4,,,,,,,,,,,
94087,11,9.0,,,,,,,,,,
94089,4,11.0,2.0,9.0,8.0,,,,,,,
94090,9,11.0,5.0,7.0,,,,,,,,
94092,1,9.0,4.0,6.0,8.0,,,,,,,
94095,9,11.0,8.0,0.0,,,,,,,,
94108,2,11.0,3.0,9.0,5.0,,,,,,,
94112,9,5.0,,,,,,,,,,
94125,11,2.0,,,,,,,,,,
94128,5,9.0,4.0,,,,,,,,,
94130,7,,,,,,,,,,,
94132,9,5.0,0.0,1.0,,,,,,,,
94134,9,,,,,,,,,,,
94135,5,8.0,,,,,,,,,,
94140,5,11.0,9.0,,,,,,,,,
94147,9,2.0,,,,,,,,,,
94149,4,11.0,8.0,2.0,,,,,,,,
94151,5,3.0,4.0,10.0,11.0,,,,,,,
94153,3,,,,,,,,,,,
94156,9,2.0,0.0,,,,,,,,,
94167,5,3.0,11.0,9.0,4.0,,,,,,,
94174,7,4.0,10.0,5.0,3.0,,,,,,,
94177,9,4.0,8.0,11.0,,,,,,,,
94180,5,11.0,4.0,8.0,2.0,,,,,,,
94183,9,2.0,,,,,,,,,,
94187,9,8.0,7.0,3.0,4.0,,,,,,,
94193,11,9.0,4.0,1.0,2.0,,,,,,,
94195,4,11.0,5.0,2.0,8.0,,,,,,,
94199,9,,,,,,,,,,,
94202,9,5.0,2.0,0.0,1.0,,,,,,,
94205,3,9.0,2.0,1.0,10.0,,,,,,,
94211,5,9.0,,,,,,,,,,
94219,5,9.0,11.0,6.0,,,,,,,,
94238,9,1.0,4.0,,,,,,,,,
94239,4,,,,,,,,,,,
94240,9,5.0,2.0,3.0,,,,,,,,
94875,5,9.0,2.0,10.0,,,,,,,,
94877,5,9.0,3.0,11.0,,,,,,,,
94878,11,4.0,1.0,2.0,10.0,,,,,,,
94879,9,5.0,6.0,,,,,,,,,
94882,3,5.0,7.0,,,,,,,,,
94886,5,,,,,,,,,,,
94890,2,9.0,5.0,11.0,,,,,,,,
94892,5,9.0,4.0,3.0,2.0,,,,,,,
94894,5,9.0,2.0,3.0,6.0,,,,,,,
94900,3,2.0,9.0,6.0,11.0,,,,,,,
94921,9,,,,,,,,,,,
94923,8,7.0,2.0,0.0,10.0,,,,,,,
94927,10,1.0,2.0,4.0,11.0,,,,,,,
94931,9,5.0,4.0,2.0,8.0,,,,,,,
94935,10,1.0,7.0,8.0,9.0,,,,,,,
94937,9,5.0,1.0,,,,,,,,,
94941,2,0.0,6.0,9.0,4.0,,,,,,,
94945,9,5.0,,,,,,,,,,
94947,5,0.0,9.0,6.0,8.0,,,,,,,
94949,1,9.0,4.0,2.0,3.0,,,,,,,
94950,8,3.0,0.0,9.0,4.0,,,,,,,
94952,5,9.0,11.0,4.0,2.0,,,,,,,
94953,9,2.0,11.0,5.0,1.0,,,,,,,
94958,11,,,,,,,,,,,
94961,7,6.0,,,,,,,,,,
94966,5,,,,,,,,,,,
94973,2,9.0,5.0,3.0,,,,,,,,
94974,2,11.0,9.0,8.0,4.0,,,,,,,
94980,9,11.0,1.0,2.0,,,,,,,,
94985,2,4.0,11.0,5.0,9.0,,,,,,,
94991,4,,,,,,,,,,,
94998,4,,,,,,,,,,,
95001,5,,,,,,,,,,,
95004,11,9.0,7.0,,,,,,,,,
95005,0,10.0,4.0,7.0,1.0,,,,,,,
95010,11,,,,,,,,,,,
95011,9,,,,,,,,,,,
95019,9,,,,,,,,,,,
95021,11,,,,,,,,,,,
95029,5,3.0,4.0,8.0,,,,,,,,
95036,2,4.0,10.0,11.0,1.0,,,,,,,
95045,5,9.0,3.0,2.0,1.0,,,,,,,
95051,3,2.0,5.0,11.0,1.0,,,,,,,
95052,1,9.0,,,,,,,,,,
95056,2,5.0,10.0,4.0,,,,,,,,
95063,5,4.0,,,,,,,,,,
95064,3,9.0,0.0,7.0,,,,,,,,
95071,6,,,,,,,,,,,
95073,11,5.0,2.0,4.0,8.0,,,,,,,
95075,5,,,,,,,,,,,
95081,5,4.0,8.0,,,,,,,,,
95082,4,9.0,8.0,,,,,,,,,
95083,5,9.0,1.0,4.0,,,,,,,,
95087,3,1.0,10.0,5.0,,,,,,,,
95088,5,9.0,,,,,,,,,,
95090,9,5.0,2.0,11.0,0.0,,,,,,,
95091,0,9.0,4.0,8.0,7.0,,,,,,,
95092,7,,,,,,,,,,,
95094,11,5.0,9.0,4.0,2.0,,,,,,,
95097,4,,,,,,,,,,,
95106,1,,,,,,,,,,,
95110,1,4.0,,,,,,,,,,
95117,9,5.0,2.0,,,,,,,,,
95120,9,5.0,8.0,4.0,1.0,,,,,,,
95124,5,11.0,4.0,3.0,,,,,,,,
95129,1,,,,,,,,,,,
95140,11,5.0,6.0,3.0,2.0,,,,,,,
95144,4,,,,,,,,,,,
95146,9,5.0,8.0,11.0,3.0,,,,,,,
95155,5,3.0,,,,,,,,,,
95156,4,,,,,,,,,,,
95157,5,9.0,,,,,,,,,,
95159,10,9.0,0.0,,,,,,,,,
95161,3,0.0,9.0,5.0,,,,,,,,
95163,5,9.0,2.0,,,,,,,,,
95166,2,,,,,,,,,,,
95171,9,2.0,5.0,3.0,4.0,,,,,,,
95176,2,5.0,9.0,,,,,,,,,
95181,3,11.0,,,,,,,,,,
95185,9,3.0,,,,,,,,,,
95199,11,9.0,4.0,,,,,,,,,
95200,4,2.0,5.0,11.0,8.0,,,,,,,
95201,4,6.0,5.0,9.0,11.0,,,,,,,
95204,1,9.0,,,,,,,,,,
95210,4,11.0,8.0,10.0,5.0,,,,,,,
95216,9,5.0,2.0,,,,,,,,,
95229,5,9.0,,,,,,,,,,
95232,3,8.0,6.0,2.0,,,,,,,,
95236,11,4.0,9.0,,,,,,,,,
95240,5,2.0,3.0,11.0,9.0,,,,,,,
95242,11,5.0,4.0,,,,,,,,,
95248,9,10.0,6.0,8.0,7.0,,,,,,,
95251,9,2.0,,,,,,,,,,
95254,9,5.0,2.0,,,,,,,,,
95255,1,,,,,,,,,,,
95257,5,,,,,,,,,,,
95269,5,9.0,6.0,0.0,8.0,,,,,,,
95270,8,1.0,0.0,11.0,7.0,,,,,,,
95271,0,9.0,2.0,,,,,,,,,
95278,6,2.0,,,,,,,,,,
95281,9,,,,,,,,,,,
95286,9,11.0,5.0,4.0,2.0,,,,,,,
95287,9,5.0,2.0,6.0,,,,,,,,
95291,11,9.0,8.0,,,,,,,,,
95295,2,11.0,5.0,4.0,8.0,,,,,,,
95302,2,5.0,8.0,7.0,,,,,,,,
95303,9,,,,,,,,,,,
95323,9,2.0,11.0,6.0,4.0,,,,,,,
95332,9,8.0,10.0,1.0,6.0,,,,,,,
95337,9,5.0,11.0,2.0,0.0,,,,,,,
95340,2,5.0,11.0,8.0,,,,,,,,
95348,9,,,,,,,,,,,
95353,9,,,,,,,,,,,
95358,5,,,,,,,,,,,
95360,9,,,,,,,,,,,
95371,9,,,,,,,,,,,
95374,2,,,,,,,,,,,
95382,0,2.0,11.0,,,,,,,,,
95399,9,,,,,,,,,,,
95406,9,4.0,7.0,5.0,10.0,,,,,,,
95415,10,,,,,,,,,,,
95421,8,,,,,,,,,,,
95425,5,11.0,8.0,4.0,9.0,,,,,,,
95434,11,9.0,4.0,,,,,,,,,
95435,0,1.0,,,,,,,,,,
95436,3,9.0,5.0,,,,,,,,,
95439,5,4.0,2.0,3.0,,,,,,,,
95440,11,,,,,,,,,,,
95442,0,9.0,6.0,7.0,1.0,,,,,,,
95445,9,5.0,4.0,2.0,10.0,,,,,,,
95446,8,5.0,0.0,6.0,9.0,,,,,,,
95447,9,5.0,,,,,,,,,,
95457,0,,,,,,,,,,,
95458,9,4.0,10.0,11.0,1.0,,,,,,,
95459,6,9.0,8.0,2.0,11.0,,,,,,,
95463,5,0.0,9.0,10.0,2.0,,,,,,,
95467,4,8.0,5.0,,,,,,,,,
95476,6,1.0,0.0,10.0,2.0,,,,,,,
95482,5,11.0,6.0,1.0,2.0,,,,,,,
95484,5,,,,,,,,,,,
95486,10,4.0,1.0,0.0,2.0,,,,,,,
95491,5,9.0,10.0,,,,,,,,,
95492,11,,,,,,,,,,,
95497,9,2.0,3.0,,,,,,,,,
95499,0,,,,,,,,,,,
95501,3,1.0,5.0,,,,,,,,,
95502,2,9.0,4.0,5.0,,,,,,,,
95504,11,4.0,10.0,,,,,,,,,
95509,9,6.0,3.0,8.0,2.0,,,,,,,
95513,2,9.0,4.0,8.0,6.0,,,,,,,
95518,9,5.0,2.0,6.0,0.0,,,,,,,
95530,9,5.0,,,,,,,,,,
95537,9,2.0,11.0,,,,,,,,,
95547,5,11.0,0.0,8.0,,,,,,,,
95562,5,9.0,,,,,,,,,,
95566,9,,,,,,,,,,,
95572,2,9.0,5.0,,,,,,,,,
95573,9,3.0,5.0,2.0,4.0,,,,,,,
95580,11,,,,,,,,,,,
95584,4,0.0,9.0,,,,,,,,,
95586,7,3.0,1.0,0.0,2.0,,,,,,,
95588,5,,,,,,,,,,,
95589,9,1.0,6.0,,,,,,,,,
95593,5,,,,,,,,,,,
95599,4,11.0,5.0,2.0,8.0,,,,,,,
95605,9,,,,,,,,,,,
95610,11,4.0,9.0,1.0,2.0,,,,,,,
95611,4,2.0,,,,,,,,,,
95617,4,8.0,11.0,9.0,2.0,,,,,,,
95621,2,11.0,4.0,9.0,,,,,,,,
95629,9,,,,,,,,,,,
95635,9,11.0,2.0,4.0,3.0,,,,,,,
95642,11,5.0,2.0,8.0,9.0,,,,,,,
95644,9,8.0,11.0,3.0,2.0,,,,,,,
95648,11,9.0,,,,,,,,,,
95664,4,2.0,5.0,8.0,11.0,,,,,,,
95672,11,5.0,2.0,9.0,3.0,,,,,,,
95676,9,,,,,,,,,,,
95678,4,2.0,0.0,9.0,,,,,,,,
95679,9,5.0,8.0,,,,,,,,,
95681,4,6.0,9.0,11.0,8.0,,,,,,,
95687,7,,,,,,,,,,,
95690,11,4.0,8.0,5.0,2.0,,,,,,,
95691,9,5.0,11.0,2.0,3.0,,,,,,,
95697,9,5.0,1.0,,,,,,,,,
95698,2,5.0,,,,,,,,,,
95704,6,,,,,,,,,,,
95706,11,4.0,9.0,5.0,,,,,,,,
95707,4,9.0,,,,,,,,,,
95712,9,2.0,1.0,0.0,,,,,,,,
95715,3,,,,,,,,,,,
95725,4,9.0,11.0,2.0,8.0,,,,,,,
95731,9,2.0,4.0,5.0,10.0,,,,,,,
95734,2,4.0,7.0,0.0,5.0,,,,,,,
95741,9,2.0,11.0,5.0,4.0,,,,,,,
95742,11,8.0,2.0,6.0,9.0,,,,,,,
95753,2,9.0,5.0,3.0,10.0,,,,,,,
95754,11,5.0,8.0,9.0,,,,,,,,
95755,9,5.0,,,,,,,,,,
95765,11,9.0,,,,,,,,,,
95771,5,9.0,,,,,,,,,,
95772,9,4.0,8.0,,,,,,,,,
95783,9,5.0,11.0,,,,,,,,,
95791,9,1.0,8.0,10.0,3.0,,,,,,,
95798,9,5.0,,,,,,,,,,
95801,9,5.0,,,,,,,,,,
95805,0,5.0,1.0,11.0,10.0,,,,,,,
95808,2,9.0,11.0,5.0,,,,,,,,
95819,11,,,,,,,,,,,
95825,9,5.0,,,,,,,,,,
95832,7,,,,,,,,,,,
95833,0,9.0,,,,,,,,,,
95838,10,4.0,2.0,,,,,,,,,
95840,5,,,,,,,,,,,
95841,9,2.0,5.0,,,,,,,,,
95842,11,9.0,2.0,4.0,,,,,,,,
95845,9,5.0,8.0,1.0,,,,,,,,
95849,9,,,,,,,,,,,
95854,9,2.0,11.0,,,,,,,,,
95859,0,9.0,4.0,2.0,8.0,,,,,,,
95860,9,5.0,,,,,,,,,,
95870,5,9.0,4.0,1.0,0.0,,,,,,,
95874,5,9.0,,,,,,,,,,
95881,9,11.0,5.0,4.0,2.0,,,,,,,
95883,11,9.0,2.0,4.0,5.0,,,,,,,
95884,5,4.0,2.0,11.0,9.0,,,,,,,
95887,1,,,,,,,,,,,
95890,3,5.0,2.0,9.0,11.0,,,,,,,
95897,9,4.0,,,,,,,,,,
95914,5,11.0,,,,,,,,,,
95927,9,,,,,,,,,,,
95932,4,0.0,6.0,1.0,9.0,,,,,,,
95936,9,8.0,2.0,,,,,,,,,
95940,5,9.0,11.0,6.0,2.0,,,,,,,
95941,4,10.0,3.0,2.0,1.0,,,,,,,
95953,5,9.0,2.0,,,,,,,,,
95955,5,9.0,2.0,10.0,8.0,,,,,,,
95958,9,,,,,,,,,,,
95964,11,5.0,9.0,,,,,,,,,
95978,0,9.0,,,,,,,,,,
95980,11,5.0,,,,,,,,,,
95984,5,0.0,10.0,4.0,2.0,,,,,,,
95988,4,11.0,9.0,,,,,,,,,
95990,4,11.0,5.0,2.0,8.0,,,,,,,
96004,1,,,,,,,,,,,
96008,5,9.0,3.0,0.0,10.0,,,,,,,
96021,5,9.0,11.0,,,,,,,,,
96022,2,8.0,,,,,,,,,,
96024,2,11.0,,,,,,,,,,
96028,5,11.0,4.0,2.0,,,,,,,,
96033,11,5.0,4.0,8.0,2.0,,,,,,,
96038,11,9.0,4.0,,,,,,,,,
96046,4,2.0,11.0,,,,,,,,,
96054,2,4.0,10.0,,,,,,,,,
96055,9,6.0,3.0,5.0,10.0,,,,,,,
96064,2,11.0,,,,,,,,,,
96074,11,9.0,1.0,4.0,,,,,,,,
96075,2,3.0,8.0,9.0,1.0,,,,,,,
96077,11,4.0,9.0,5.0,2.0,,,,,,,
96087,9,2.0,5.0,11.0,,,,,,,,
96095,5,9.0,,,,,,,,,,
96100,9,,,,,,,,,,,
96107,9,5.0,1.0,4.0,2.0,,,,,,,
96117,5,3.0,9.0,11.0,2.0,,,,,,,
96119,0,,,,,,,,,,,
96120,1,,,,,,,,,,,
96121,9,5.0,4.0,2.0,10.0,,,,,,,
96126,5,9.0,2.0,,,,,,,,,
96129,3,1.0,,,,,,,,,,
96130,9,3.0,4.0,11.0,5.0,,,,,,,
96141,9,,,,,,,,,,,
96144,9,0.0,2.0,4.0,,,,,,,,
96149,4,2.0,,,,,,,,,,
96153,8,5.0,9.0,6.0,1.0,,,,,,,
96183,2,3.0,9.0,,,,,,,,,
96184,4,,,,,,,,,,,
96189,4,,,,,,,,,,,
96192,4,9.0,,,,,,,,,,
96196,11,4.0,9.0,,,,,,,,,
96198,4,5.0,8.0,,,,,,,,,
96203,11,5.0,9.0,,,,,,,,,
96208,2,11.0,4.0,9.0,5.0,,,,,,,
96211,11,5.0,9.0,,,,,,,,,
96212,5,,,,,,,,,,,
96213,4,2.0,8.0,,,,,,,,,
96219,9,2.0,0.0,1.0,,,,,,,,
96223,1,,,,,,,,,,,
96227,2,9.0,3.0,1.0,4.0,,,,,,,
96228,4,0.0,9.0,5.0,11.0,,,,,,,
96233,2,1.0,5.0,9.0,4.0,,,,,,,
96234,11,2.0,9.0,,,,,,,,,
96237,2,11.0,3.0,9.0,8.0,,,,,,,
96239,9,2.0,5.0,8.0,3.0,,,,,,,
96250,9,2.0,8.0,5.0,,,,,,,,
96253,1,6.0,,,,,,,,,,
96262,2,9.0,11.0,5.0,,,,,,,,
96270,11,9.0,5.0,2.0,4.0,,,,,,,
96271,9,0.0,8.0,6.0,4.0,,,,,,,
96275,9,4.0,10.0,11.0,1.0,,,,,,,
96285,7,3.0,4.0,6.0,5.0,,,,,,,
96286,9,11.0,,,,,,,,,,
96288,2,9.0,4.0,5.0,3.0,,,,,,,
96289,9,5.0,2.0,3.0,,,,,,,,
96292,1,6.0,3.0,2.0,9.0,,,,,,,
96296,9,6.0,2.0,10.0,0.0,,,,,,,
96303,5,11.0,9.0,2.0,4.0,,,,,,,
96306,4,2.0,,,,,,,,,,
96313,5,,,,,,,,,,,
96314,11,,,,,,,,,,,
96322,9,11.0,3.0,,,,,,,,,
96323,5,2.0,10.0,9.0,,,,,,,,
96326,3,11.0,5.0,9.0,,,,,,,,
96329,5,,,,,,,,,,,
96335,5,9.0,,,,,,,,,,
96346,1,0.0,3.0,2.0,6.0,,,,,,,
96353,9,,,,,,,,,,,
96362,1,9.0,,,,,,,,,,
96363,9,5.0,,,,,,,,,,
96366,9,0.0,7.0,3.0,10.0,,,,,,,
96368,11,9.0,2.0,,,,,,,,,
96369,9,,,,,,,,,,,
96370,5,2.0,,,,,,,,,,
96375,9,,,,,,,,,,,
96384,2,,,,,,,,,,,
96394,11,9.0,5.0,1.0,,,,,,,,
96395,4,10.0,2.0,1.0,11.0,,,,,,,
96396,9,11.0,3.0,,,,,,,,,
96404,9,,,,,,,,,,,
96407,9,10.0,5.0,1.0,4.0,,,,,,,
96408,5,4.0,2.0,,,,,,,,,
96410,3,1.0,,,,,,,,,,
96412,11,9.0,4.0,0.0,,,,,,,,
96414,5,,,,,,,,,,,
96419,11,4.0,5.0,,,,,,,,,
96420,5,9.0,,,,,,,,,,
96423,4,5.0,11.0,,,,,,,,,
96426,5,4.0,11.0,,,,,,,,,
96427,9,11.0,4.0,6.0,2.0,,,,,,,
96431,5,11.0,,,,,,,,,,
96433,11,4.0,,,,,,,,,,
96434,5,9.0,2.0,,,,,,,,,
96444,2,5.0,4.0,8.0,11.0,,,,,,,
96447,2,11.0,,,,,,,,,,
96448,9,4.0,2.0,,,,,,,,,
96458,11,,,,,,,,,,,
96460,9,0.0,,,,,,,,,,
96461,2,1.0,0.0,,,,,,,,,
96463,2,4.0,9.0,,,,,,,,,
96464,9,,,,,,,,,,,
96465,1,6.0,11.0,5.0,8.0,,,,,,,
96469,5,,,,,,,,,,,
96470,9,5.0,4.0,0.0,6.0,,,,,,,
96471,9,5.0,4.0,0.0,,,,,,,,
96472,9,11.0,,,,,,,,,,
96485,9,11.0,4.0,,,,,,,,,
96486,9,,,,,,,,,,,
96508,2,5.0,0.0,9.0,,,,,,,,
96515,0,1.0,2.0,6.0,3.0,,,,,,,
96526,6,7.0,10.0,0.0,2.0,,,,,,,
96529,4,10.0,1.0,7.0,8.0,,,,,,,
96531,8,0.0,2.0,,,,,,,,,
96535,4,10.0,0.0,5.0,9.0,,,,,,,
96547,5,,,,,,,,,,,
96557,9,2.0,,,,,,,,,,
96566,0,6.0,8.0,7.0,1.0,,,,,,,
96581,2,9.0,4.0,,,,,,,,,
96586,4,,,,,,,,,,,
96587,2,4.0,3.0,11.0,,,,,,,,
96590,9,4.0,1.0,,,,,,,,,
96592,9,8.0,11.0,5.0,2.0,,,,,,,
96601,9,1.0,,,,,,,,,,
96606,5,,,,,,,,,,,
96608,9,7.0,,,,,,,,,,
96617,3,9.0,1.0,,,,,,,,,
96621,11,4.0,1.0,3.0,10.0,,,,,,,
96622,5,2.0,4.0,10.0,,,,,,,,
96625,9,7.0,8.0,6.0,4.0,,,,,,,
97544,4,,,,,,,,,,,
97545,11,,,,,,,,,,,
97546,2,9.0,5.0,6.0,11.0,,,,,,,
97548,9,4.0,2.0,5.0,11.0,,,,,,,
97551,2,1.0,,,,,,,,,,
97552,8,2.0,5.0,,,,,,,,,
97557,9,11.0,6.0,,,,,,,,,
97560,9,,,,,,,,,,,
97561,3,9.0,0.0,7.0,,,,,,,,
97562,9,11.0,0.0,4.0,,,,,,,,
97569,9,5.0,11.0,,,,,,,,,
97578,2,10.0,4.0,5.0,3.0,,,,,,,
97583,2,5.0,0.0,,,,,,,,,
97585,2,,,,,,,,,,,
97587,7,3.0,1.0,2.0,8.0,,,,,,,
97596,2,8.0,,,,,,,,,,
97617,8,,,,,,,,,,,
97623,11,9.0,,,,,,,,,,
97627,5,4.0,0.0,10.0,,,,,,,,
97636,5,11.0,8.0,,,,,,,,,
97638,5,3.0,4.0,2.0,6.0,,,,,,,
97639,5,,,,,,,,,,,
97649,9,2.0,11.0,5.0,,,,,,,,
97650,11,,,,,,,,,,,
97651,4,5.0,11.0,9.0,2.0,,,,,,,
97655,1,3.0,9.0,,,,,,,,,
97656,5,9.0,,,,,,,,,,
97659,1,9.0,0.0,,,,,,,,,
97660,9,10.0,,,,,,,,,,
97665,4,11.0,5.0,,,,,,,,,
97668,11,1.0,4.0,2.0,0.0,,,,,,,
97672,5,9.0,4.0,10.0,,,,,,,,
97673,2,4.0,10.0,5.0,9.0,,,,,,,
97676,5,10.0,4.0,9.0,8.0,,,,,,,
97681,1,4.0,10.0,0.0,9.0,,,,,,,
97685,6,5.0,4.0,,,,,,,,,
97686,1,0.0,,,,,,,,,,
97689,2,4.0,1.0,6.0,5.0,,,,,,,
97693,9,6.0,3.0,5.0,0.0,,,,,,,
97694,4,6.0,5.0,0.0,,,,,,,,
97696,11,9.0,2.0,4.0,5.0,,,,,,,
97702,2,5.0,3.0,11.0,8.0,,,,,,,
97706,1,,,,,,,,,,,
97711,3,9.0,1.0,4.0,5.0,,,,,,,
97723,2,5.0,4.0,8.0,11.0,,,,,,,
97730,9,5.0,,,,,,,,,,
97732,5,9.0,1.0,10.0,2.0,,,,,,,
97733,8,4.0,9.0,1.0,6.0,,,,,,,
97741,11,1.0,0.0,7.0,,,,,,,,
97753,4,9.0,5.0,3.0,,,,,,,,
97754,8,6.0,11.0,9.0,,,,,,,,
97758,5,,,,,,,,,,,
97761,4,,,,,,,,,,,
97765,9,5.0,2.0,6.0,4.0,,,,,,,
97766,9,,,,,,,,,,,
97774,9,5.0,11.0,,,,,,,,,
97782,5,11.0,8.0,6.0,0.0,,,,,,,
97785,9,,,,,,,,,,,
97786,9,5.0,,,,,,,,,,
97788,9,11.0,2.0,8.0,,,,,,,,
97791,9,4.0,,,,,,,,,,
97799,9,0.0,1.0,6.0,2.0,,,,,,,
97801,4,11.0,5.0,2.0,8.0,,,,,,,
97804,9,5.0,,,,,,,,,,
97807,1,0.0,3.0,7.0,9.0,,,,,,,
97808,3,,,,,,,,,,,
97812,9,,,,,,,,,,,
97813,9,4.0,5.0,,,,,,,,,
97818,9,6.0,8.0,5.0,0.0,,,,,,,
97821,5,9.0,2.0,,,,,,,,,
97823,0,3.0,4.0,11.0,5.0,,,,,,,
97839,8,11.0,4.0,,,,,,,,,
97843,9,2.0,,,,,,,,,,
97847,11,9.0,0.0,5.0,,,,,,,,
97850,9,11.0,0.0,4.0,10.0,,,,,,,
97856,10,1.0,0.0,,,,,,,,,
97861,9,5.0,4.0,2.0,11.0,,,,,,,
97863,4,1.0,6.0,,,,,,,,,
97866,6,9.0,3.0,5.0,10.0,,,,,,,
97871,6,9.0,5.0,0.0,8.0,,,,,,,
97874,9,1.0,,,,,,,,,,
97875,9,,,,,,,,,,,
97878,4,11.0,5.0,9.0,2.0,,,,,,,
97882,9,4.0,10.0,1.0,2.0,,,,,,,
97890,9,8.0,4.0,2.0,,,,,,,,
97893,9,8.0,,,,,,,,,,
97897,9,2.0,4.0,1.0,,,,,,,,
97905,2,9.0,11.0,,,,,,,,,
97908,8,0.0,2.0,,,,,,,,,
97922,11,5.0,9.0,,,,,,,,,
97926,9,4.0,2.0,3.0,7.0,,,,,,,
97930,5,,,,,,,,,,,
97933,8,1.0,9.0,5.0,11.0,,,,,,,
97934,10,9.0,0.0,6.0,8.0,,,,,,,
97945,9,8.0,4.0,0.0,5.0,,,,,,,
97949,3,11.0,5.0,,,,,,,,,
97952,5,9.0,,,,,,,,,,
97954,2,9.0,5.0,,,,,,,,,
97955,3,1.0,2.0,,,,,,,,,
97960,9,,,,,,,,,,,
97961,3,4.0,2.0,11.0,,,,,,,,
97970,9,5.0,11.0,,,,,,,,,
97982,10,4.0,11.0,1.0,2.0,,,,,,,
97985,9,,,,,,,,,,,
97992,5,11.0,8.0,4.0,9.0,,,,,,,
97995,8,0.0,,,,,,,,,,
97998,9,5.0,3.0,8.0,1.0,,,,,,,
98002,4,9.0,,,,,,,,,,
98003,11,,,,,,,,,,,
98005,9,2.0,5.0,10.0,,,,,,,,
98010,9,2.0,,,,,,,,,,
98017,9,1.0,5.0,,,,,,,,,
98019,0,5.0,,,,,,,,,,
98023,5,2.0,8.0,11.0,4.0,,,,,,,
98026,1,,,,,,,,,,,
98029,0,9.0,6.0,1.0,8.0,,,,,,,
98032,1,0.0,5.0,4.0,2.0,,,,,,,
98035,9,10.0,0.0,,,,,,,,,
98037,11,,,,,,,,,,,
98038,2,4.0,9.0,0.0,8.0,,,,,,,
98044,4,6.0,,,,,,,,,,
98049,9,5.0,2.0,,,,,,,,,
98050,5,4.0,11.0,9.0,,,,,,,,
98054,9,8.0,1.0,5.0,6.0,,,,,,,
98061,3,11.0,2.0,6.0,8.0,,,,,,,
98064,9,11.0,,,,,,,,,,
98065,8,,,,,,,,,,,
98066,5,4.0,,,,,,,,,,
98078,11,9.0,4.0,,,,,,,,,
98092,9,4.0,8.0,2.0,5.0,,,,,,,
98095,1,6.0,9.0,,,,,,,,,
98106,4,1.0,9.0,,,,,,,,,
98107,9,2.0,10.0,4.0,8.0,,,,,,,
98108,5,2.0,8.0,0.0,,,,,,,,
98111,2,,,,,,,,,,,
98113,5,3.0,11.0,,,,,,,,,
98128,5,,,,,,,,,,,
98132,2,4.0,5.0,9.0,11.0,,,,,,,
98135,2,3.0,6.0,5.0,10.0,,,,,,,
98136,5,9.0,6.0,11.0,1.0,,,,,,,
98139,1,7.0,10.0,,,,,,,,,
98141,11,,,,,,,,,,,
98147,9,,,,,,,,,,,
98151,9,5.0,,,,,,,,,,
98157,5,11.0,,,,,,,,,,
98167,5,6.0,,,,,,,,,,
98172,2,4.0,10.0,1.0,7.0,,,,,,,
98175,9,11.0,2.0,,,,,,,,,
98177,2,9.0,4.0,11.0,5.0,,,,,,,
98179,11,9.0,10.0,6.0,2.0,,,,,,,
98181,3,9.0,4.0,11.0,2.0,,,,,,,
98183,9,1.0,10.0,8.0,7.0,,,,,,,
98184,11,5.0,2.0,4.0,8.0,,,,,,,
98186,2,3.0,5.0,,,,,,,,,
98188,1,5.0,9.0,2.0,6.0,,,,,,,
98189,11,9.0,2.0,,,,,,,,,
98197,1,2.0,3.0,4.0,9.0,,,,,,,
98199,5,4.0,0.0,3.0,9.0,,,,,,,
98200,7,,,,,,,,,,,
98202,3,,,,,,,,,,,
98203,11,5.0,4.0,0.0,9.0,,,,,,,
98210,6,3.0,9.0,0.0,1.0,,,,,,,
98216,5,,,,,,,,,,,
98220,9,,,,,,,,,,,
98223,2,9.0,5.0,6.0,4.0,,,,,,,
98229,11,2.0,8.0,4.0,5.0,,,,,,,
98230,9,,,,,,,,,,,
98233,8,5.0,9.0,6.0,1.0,,,,,,,
