,0,1,2,3,4,5,6,7,8,9,10,11
18520,0,3.0,11.0,9.0,1.0,,,,,,,
18521,7,4.0,0.0,8.0,,,,,,,,
18522,2,,,,,,,,,,,
18527,3,0.0,2.0,1.0,6.0,,,,,,,
18528,0,5.0,4.0,10.0,9.0,,,,,,,
21053,10,0.0,8.0,5.0,7.0,,,,,,,
21054,6,2.0,0.0,9.0,11.0,,,,,,,
21055,0,8.0,11.0,,,,,,,,,
21057,0,8.0,7.0,1.0,11.0,,,,,,,
21058,11,4.0,8.0,7.0,1.0,,,,,,,
21059,10,11.0,6.0,1.0,0.0,,,,,,,
21060,8,11.0,6.0,0.0,7.0,,,,,,,
21062,3,6.0,,,,,,,,,,
21063,7,0.0,4.0,6.0,11.0,,,,,,,
21064,11,4.0,3.0,,,,,,,,,
21065,0,6.0,,,,,,,,,,
21066,0,2.0,11.0,6.0,8.0,,,,,,,
21067,0,8.0,4.0,11.0,5.0,,,,,,,
21068,7,2.0,0.0,9.0,6.0,,,,,,,
21069,7,2.0,0.0,9.0,6.0,,,,,,,
21070,0,7.0,2.0,6.0,9.0,,,,,,,
21071,0,7.0,11.0,2.0,9.0,,,,,,,
21072,0,1.0,10.0,8.0,,,,,,,,
21073,0,8.0,4.0,11.0,5.0,,,,,,,
21074,3,10.0,11.0,0.0,7.0,,,,,,,
21075,7,0.0,1.0,11.0,2.0,,,,,,,
21076,6,,,,,,,,,,,
21077,0,,,,,,,,,,,
21078,11,2.0,10.0,7.0,0.0,,,,,,,
21079,0,,,,,,,,,,,
21080,0,1.0,3.0,,,,,,,,,
21081,0,6.0,,,,,,,,,,
21082,6,9.0,0.0,5.0,11.0,,,,,,,
21083,0,11.0,7.0,9.0,5.0,,,,,,,
21085,0,11.0,10.0,,,,,,,,,
21086,11,6.0,2.0,4.0,9.0,,,,,,,
21087,6,0.0,1.0,,,,,,,,,
21088,6,7.0,,,,,,,,,,
21089,0,6.0,11.0,,,,,,,,,
21090,7,2.0,0.0,9.0,6.0,,,,,,,
21091,11,5.0,6.0,2.0,1.0,,,,,,,
21092,0,7.0,11.0,3.0,9.0,,,,,,,
21093,0,1.0,3.0,9.0,5.0,,,,,,,
21094,10,0.0,6.0,7.0,2.0,,,,,,,
21095,4,0.0,9.0,,,,,,,,,
21096,6,,,,,,,,,,,
21097,0,7.0,11.0,2.0,5.0,,,,,,,
21098,7,2.0,0.0,6.0,9.0,,,,,,,
21099,0,8.0,11.0,7.0,1.0,,,,,,,
21100,0,7.0,9.0,11.0,6.0,,,,,,,
21101,2,,,,,,,,,,,
21102,0,6.0,1.0,11.0,7.0,,,,,,,
21117,7,,,,,,,,,,,
21118,6,7.0,,,,,,,,,,
21186,1,,,,,,,,,,,
21187,0,5.0,6.0,,,,,,,,,
21188,0,11.0,1.0,8.0,7.0,,,,,,,
21189,2,3.0,1.0,,,,,,,,,
21190,0,4.0,11.0,1.0,5.0,,,,,,,
21191,11,0.0,6.0,4.0,1.0,,,,,,,
21192,2,0.0,6.0,7.0,,,,,,,,
21193,0,11.0,10.0,3.0,2.0,,,,,,,
21194,4,0.0,10.0,3.0,2.0,,,,,,,
21195,0,,,,,,,,,,,
21196,0,,,,,,,,,,,
21197,11,0.0,7.0,4.0,3.0,,,,,,,
21198,7,,,,,,,,,,,
21199,11,2.0,0.0,5.0,,,,,,,,
21200,6,0.0,9.0,,,,,,,,,
21201,0,5.0,6.0,10.0,2.0,,,,,,,
21202,1,2.0,,,,,,,,,,
21203,4,10.0,0.0,3.0,9.0,,,,,,,
21204,0,8.0,2.0,7.0,,,,,,,,
21205,0,7.0,9.0,2.0,,,,,,,,
21206,6,5.0,2.0,7.0,0.0,,,,,,,
21208,3,,,,,,,,,,,
21210,11,7.0,3.0,2.0,9.0,,,,,,,
21211,7,1.0,8.0,0.0,5.0,,,,,,,
21212,0,4.0,3.0,,,,,,,,,
21213,3,2.0,0.0,10.0,6.0,,,,,,,
21214,7,0.0,11.0,6.0,2.0,,,,,,,
21215,6,5.0,2.0,7.0,0.0,,,,,,,
21216,6,5.0,2.0,7.0,0.0,,,,,,,
21217,4,10.0,7.0,0.0,9.0,,,,,,,
21218,7,,,,,,,,,,,
21219,8,0.0,4.0,5.0,6.0,,,,,,,
21220,6,0.0,,,,,,,,,,
21221,2,4.0,7.0,0.0,10.0,,,,,,,
21222,1,9.0,0.0,11.0,2.0,,,,,,,
21223,0,,,,,,,,,,,
21224,4,11.0,5.0,9.0,10.0,,,,,,,
21227,4,11.0,5.0,9.0,10.0,,,,,,,
21228,11,4.0,5.0,9.0,10.0,,,,,,,
21741,0,,,,,,,,,,,
21742,2,1.0,5.0,7.0,10.0,,,,,,,
21743,0,6.0,8.0,2.0,5.0,,,,,,,
21744,0,7.0,1.0,5.0,4.0,,,,,,,
21747,0,2.0,5.0,10.0,7.0,,,,,,,
21748,7,,,,,,,,,,,
21749,9,1.0,0.0,11.0,3.0,,,,,,,
21750,9,1.0,0.0,4.0,3.0,,,,,,,
21751,0,3.0,4.0,2.0,,,,,,,,
21752,0,3.0,4.0,2.0,,,,,,,,
21753,3,9.0,11.0,10.0,0.0,,,,,,,
21754,3,11.0,,,,,,,,,,
21755,7,6.0,11.0,8.0,4.0,,,,,,,
21756,0,7.0,1.0,6.0,10.0,,,,,,,
21757,0,5.0,10.0,3.0,1.0,,,,,,,
21758,3,4.0,6.0,0.0,5.0,,,,,,,
21759,5,,,,,,,,,,,
21760,1,0.0,4.0,6.0,7.0,,,,,,,
21761,6,4.0,0.0,,,,,,,,,
21762,10,4.0,,,,,,,,,,
21784,0,,,,,,,,,,,
21799,4,0.0,6.0,2.0,5.0,,,,,,,
21800,0,6.0,2.0,11.0,8.0,,,,,,,
21801,0,6.0,,,,,,,,,,
21802,0,1.0,6.0,2.0,11.0,,,,,,,
21803,3,7.0,11.0,0.0,10.0,,,,,,,
21804,7,1.0,0.0,3.0,9.0,,,,,,,
21805,9,4.0,0.0,2.0,6.0,,,,,,,
21806,0,6.0,2.0,7.0,5.0,,,,,,,
21807,10,2.0,,,,,,,,,,
21808,10,,,,,,,,,,,
21809,1,8.0,0.0,5.0,7.0,,,,,,,
21810,4,0.0,5.0,2.0,3.0,,,,,,,
21811,7,0.0,11.0,1.0,8.0,,,,,,,
21812,2,,,,,,,,,,,
21813,0,,,,,,,,,,,
21814,0,,,,,,,,,,,
21815,0,1.0,5.0,11.0,2.0,,,,,,,
21816,4,2.0,0.0,6.0,,,,,,,,
21817,3,0.0,11.0,,,,,,,,,
21818,11,9.0,0.0,4.0,6.0,,,,,,,
21819,2,11.0,0.0,5.0,,,,,,,,
21820,0,6.0,2.0,7.0,5.0,,,,,,,
21821,0,4.0,5.0,10.0,3.0,,,,,,,
21822,11,10.0,0.0,3.0,2.0,,,,,,,
21823,3,2.0,0.0,,,,,,,,,
21824,0,6.0,,,,,,,,,,
21825,0,8.0,5.0,,,,,,,,,
21826,1,,,,,,,,,,,
21827,0,4.0,11.0,7.0,,,,,,,,
21828,3,2.0,0.0,,,,,,,,,
21829,0,,,,,,,,,,,
21830,0,4.0,3.0,6.0,9.0,,,,,,,
22743,2,,,,,,,,,,,
22744,11,6.0,1.0,2.0,0.0,,,,,,,
22745,2,6.0,3.0,5.0,0.0,,,,,,,
22746,3,10.0,2.0,6.0,11.0,,,,,,,
22747,8,,,,,,,,,,,
22748,9,11.0,5.0,1.0,0.0,,,,,,,
22749,0,11.0,6.0,7.0,1.0,,,,,,,
22750,4,11.0,,,,,,,,,,
22751,0,4.0,9.0,7.0,3.0,,,,,,,
22752,2,0.0,9.0,7.0,10.0,,,,,,,
22753,7,0.0,1.0,11.0,8.0,,,,,,,
22754,0,11.0,9.0,,,,,,,,,
22755,4,0.0,6.0,5.0,9.0,,,,,,,
22756,11,6.0,1.0,2.0,0.0,,,,,,,
22757,6,4.0,,,,,,,,,,
22758,9,,,,,,,,,,,
22759,0,2.0,11.0,7.0,,,,,,,,
22760,11,,,,,,,,,,,
22761,5,9.0,6.0,7.0,10.0,,,,,,,
22762,3,,,,,,,,,,,
22780,7,0.0,9.0,11.0,,,,,,,,
22781,0,4.0,8.0,11.0,,,,,,,,
22782,0,9.0,5.0,4.0,6.0,,,,,,,
22783,6,2.0,3.0,5.0,9.0,,,,,,,
22784,11,9.0,,,,,,,,,,
22785,11,9.0,,,,,,,,,,
22786,11,9.0,,,,,,,,,,
22787,0,11.0,6.0,10.0,,,,,,,,
22788,3,4.0,0.0,5.0,2.0,,,,,,,
22789,3,4.0,0.0,5.0,2.0,,,,,,,
22790,2,,,,,,,,,,,
23773,0,3.0,2.0,4.0,11.0,,,,,,,
23774,0,2.0,9.0,6.0,7.0,,,,,,,
23775,2,11.0,8.0,5.0,6.0,,,,,,,
23776,0,1.0,,,,,,,,,,
23777,0,8.0,4.0,5.0,11.0,,,,,,,
23778,0,3.0,2.0,9.0,1.0,,,,,,,
23779,4,0.0,9.0,11.0,,,,,,,,
23780,0,4.0,9.0,3.0,2.0,,,,,,,
24050,3,1.0,11.0,8.0,6.0,,,,,,,
24052,3,7.0,6.0,,,,,,,,,
24054,0,11.0,2.0,5.0,6.0,,,,,,,
24056,0,4.0,,,,,,,,,,
24058,11,9.0,6.0,4.0,2.0,,,,,,,
24060,2,0.0,7.0,4.0,9.0,,,,,,,
24061,0,,,,,,,,,,,
24064,2,9.0,5.0,8.0,10.0,,,,,,,
24065,2,8.0,5.0,6.0,10.0,,,,,,,
24066,0,8.0,5.0,11.0,4.0,,,,,,,
24067,0,11.0,3.0,2.0,1.0,,,,,,,
24068,2,,,,,,,,,,,
24069,2,,,,,,,,,,,
24070,0,,,,,,,,,,,
24071,0,8.0,4.0,11.0,,,,,,,,
24072,2,,,,,,,,,,,
24073,3,,,,,,,,,,,
24074,0,8.0,11.0,7.0,,,,,,,,
24075,0,11.0,9.0,,,,,,,,,
24076,0,,,,,,,,,,,
24077,2,6.0,10.0,,,,,,,,,
24078,5,8.0,11.0,6.0,,,,,,,,
24079,0,8.0,11.0,9.0,3.0,,,,,,,
24080,0,4.0,5.0,6.0,8.0,,,,,,,
24081,0,4.0,5.0,,,,,,,,,
24102,0,,,,,,,,,,,
24103,0,,,,,,,,,,,
26579,7,0.0,,,,,,,,,,
26580,7,0.0,,,,,,,,,,
26581,11,4.0,7.0,0.0,6.0,,,,,,,
26582,0,,,,,,,,,,,
26583,8,4.0,2.0,10.0,9.0,,,,,,,
26584,4,2.0,11.0,,,,,,,,,
26585,6,4.0,0.0,11.0,5.0,,,,,,,
26586,6,4.0,0.0,11.0,5.0,,,,,,,
26587,0,2.0,,,,,,,,,,
26969,2,4.0,,,,,,,,,,
26970,1,2.0,6.0,4.0,7.0,,,,,,,
26971,0,7.0,2.0,,,,,,,,,
26972,3,,,,,,,,,,,
26973,11,,,,,,,,,,,
26974,4,3.0,0.0,11.0,,,,,,,,
26975,0,2.0,,,,,,,,,,
26976,0,7.0,1.0,5.0,8.0,,,,,,,
26977,11,0.0,1.0,,,,,,,,,
26978,0,2.0,1.0,7.0,6.0,,,,,,,
26979,11,0.0,1.0,,,,,,,,,
26980,10,0.0,1.0,5.0,2.0,,,,,,,
26981,1,,,,,,,,,,,
26982,11,,,,,,,,,,,
26983,10,0.0,1.0,5.0,2.0,,,,,,,
26984,2,6.0,4.0,1.0,5.0,,,,,,,
26985,0,2.0,1.0,7.0,6.0,,,,,,,
26986,10,0.0,8.0,9.0,7.0,,,,,,,
26987,0,1.0,11.0,7.0,4.0,,,,,,,
26988,3,10.0,6.0,2.0,1.0,,,,,,,
26989,2,,,,,,,,,,,
26990,11,,,,,,,,,,,
26991,0,3.0,10.0,6.0,5.0,,,,,,,
26992,1,0.0,9.0,6.0,3.0,,,,,,,
28158,0,,,,,,,,,,,
28159,10,7.0,11.0,2.0,,,,,,,,
28161,8,4.0,11.0,2.0,0.0,,,,,,,
28163,0,6.0,4.0,7.0,11.0,,,,,,,
28167,8,4.0,5.0,7.0,1.0,,,,,,,
28169,10,,,,,,,,,,,
28171,0,6.0,4.0,7.0,11.0,,,,,,,
28174,11,2.0,0.0,,,,,,,,,
28175,7,2.0,1.0,5.0,0.0,,,,,,,
28177,0,4.0,7.0,9.0,1.0,,,,,,,
28179,0,4.0,7.0,9.0,1.0,,,,,,,
28183,3,0.0,10.0,,,,,,,,,
28185,10,,,,,,,,,,,
28187,2,4.0,11.0,9.0,6.0,,,,,,,
28513,3,0.0,1.0,6.0,7.0,,,,,,,
28515,3,9.0,6.0,4.0,8.0,,,,,,,
28518,0,9.0,6.0,10.0,,,,,,,,
28520,0,,,,,,,,,,,
28522,0,6.0,9.0,2.0,4.0,,,,,,,
28524,0,2.0,5.0,,,,,,,,,
28526,10,2.0,,,,,,,,,,
28528,10,2.0,,,,,,,,,,
28529,2,4.0,,,,,,,,,,
28532,0,9.0,4.0,1.0,7.0,,,,,,,
28534,2,,,,,,,,,,,
28536,11,0.0,3.0,6.0,10.0,,,,,,,
28538,0,4.0,6.0,1.0,5.0,,,,,,,
28539,7,4.0,10.0,6.0,2.0,,,,,,,
28542,9,7.0,1.0,,,,,,,,,
28544,3,11.0,0.0,6.0,2.0,,,,,,,
28546,0,4.0,5.0,6.0,10.0,,,,,,,
28548,0,4.0,5.0,7.0,1.0,,,,,,,
28550,0,2.0,11.0,6.0,10.0,,,,,,,
28552,1,2.0,7.0,6.0,0.0,,,,,,,
28554,0,7.0,11.0,1.0,2.0,,,,,,,
28556,0,9.0,7.0,11.0,1.0,,,,,,,
28558,3,2.0,7.0,11.0,0.0,,,,,,,
28559,6,0.0,11.0,7.0,9.0,,,,,,,
28561,0,11.0,7.0,1.0,5.0,,,,,,,
28563,0,6.0,,,,,,,,,,
28565,4,3.0,0.0,,,,,,,,,
28570,1,2.0,7.0,6.0,0.0,,,,,,,
28572,0,9.0,1.0,,,,,,,,,
28574,0,3.0,11.0,9.0,2.0,,,,,,,
28576,7,3.0,1.0,9.0,0.0,,,,,,,
28578,11,7.0,5.0,0.0,2.0,,,,,,,
28580,7,5.0,0.0,11.0,2.0,,,,,,,
28584,0,11.0,9.0,7.0,1.0,,,,,,,
28586,0,,,,,,,,,,,
28588,9,0.0,7.0,,,,,,,,,
28807,10,5.0,,,,,,,,,,
28810,6,0.0,,,,,,,,,,
28811,0,6.0,2.0,4.0,7.0,,,,,,,
28813,9,4.0,1.0,11.0,7.0,,,,,,,
28814,0,6.0,2.0,4.0,11.0,,,,,,,
28815,0,11.0,9.0,7.0,2.0,,,,,,,
28817,0,,,,,,,,,,,
28819,0,,,,,,,,,,,
28820,4,7.0,3.0,0.0,10.0,,,,,,,
28823,3,0.0,11.0,7.0,1.0,,,,,,,
28828,3,7.0,2.0,,,,,,,,,
28831,0,7.0,1.0,10.0,6.0,,,,,,,
28832,0,,,,,,,,,,,
28835,0,4.0,5.0,6.0,3.0,,,,,,,
28836,7,0.0,6.0,11.0,1.0,,,,,,,
28839,2,3.0,,,,,,,,,,
28841,0,8.0,11.0,4.0,7.0,,,,,,,
28842,0,2.0,7.0,4.0,11.0,,,,,,,
28845,0,6.0,2.0,4.0,7.0,,,,,,,
28846,3,0.0,2.0,5.0,8.0,,,,,,,
28847,0,5.0,4.0,7.0,10.0,,,,,,,
28850,0,,,,,,,,,,,
28851,0,,,,,,,,,,,
28854,2,11.0,3.0,0.0,6.0,,,,,,,
28855,0,,,,,,,,,,,
28857,2,4.0,0.0,3.0,,,,,,,,
29293,4,7.0,11.0,,,,,,,,,
29297,0,4.0,6.0,7.0,1.0,,,,,,,
29310,2,8.0,3.0,1.0,0.0,,,,,,,
29315,0,11.0,7.0,1.0,2.0,,,,,,,
29320,5,2.0,9.0,6.0,10.0,,,,,,,
29325,2,0.0,5.0,4.0,9.0,,,,,,,
29329,6,2.0,,,,,,,,,,
29330,1,4.0,0.0,11.0,3.0,,,,,,,
29331,0,4.0,2.0,,,,,,,,,
29332,0,2.0,4.0,,,,,,,,,
29333,1,6.0,0.0,11.0,8.0,,,,,,,
29334,6,,,,,,,,,,,
29335,0,2.0,11.0,,,,,,,,,
29336,6,0.0,11.0,7.0,1.0,,,,,,,
29337,4,7.0,5.0,0.0,,,,,,,,
29338,0,11.0,2.0,8.0,1.0,,,,,,,
29340,4,5.0,0.0,,,,,,,,,
29341,0,4.0,11.0,5.0,9.0,,,,,,,
29342,1,6.0,0.0,9.0,10.0,,,,,,,
29343,1,6.0,0.0,9.0,10.0,,,,,,,
29344,0,6.0,7.0,10.0,,,,,,,,
29345,8,3.0,1.0,0.0,11.0,,,,,,,
29347,1,0.0,11.0,6.0,8.0,,,,,,,
29348,0,7.0,3.0,2.0,,,,,,,,
29350,6,0.0,7.0,5.0,4.0,,,,,,,
29352,10,4.0,7.0,11.0,6.0,,,,,,,
29353,2,0.0,11.0,9.0,,,,,,,,
29354,3,2.0,6.0,4.0,1.0,,,,,,,
29356,6,1.0,8.0,11.0,9.0,,,,,,,
29357,0,,,,,,,,,,,
29358,3,,,,,,,,,,,
29359,2,11.0,0.0,4.0,5.0,,,,,,,
29361,0,,,,,,,,,,,
29362,6,11.0,7.0,4.0,,,,,,,,
29363,9,4.0,0.0,7.0,6.0,,,,,,,
29364,4,6.0,2.0,0.0,5.0,,,,,,,
29365,4,0.0,5.0,6.0,2.0,,,,,,,
29366,4,2.0,0.0,,,,,,,,,
29368,5,2.0,9.0,6.0,10.0,,,,,,,
29369,1,4.0,0.0,11.0,3.0,,,,,,,
29370,1,4.0,0.0,11.0,3.0,,,,,,,
29371,1,4.0,11.0,0.0,3.0,,,,,,,
29375,0,7.0,11.0,1.0,,,,,,,,
29377,0,5.0,10.0,2.0,6.0,,,,,,,
29379,3,,,,,,,,,,,
29380,2,0.0,5.0,4.0,9.0,,,,,,,
29860,2,11.0,6.0,7.0,1.0,,,,,,,
29862,0,,,,,,,,,,,
29865,0,,,,,,,,,,,
29866,0,3.0,11.0,10.0,9.0,,,,,,,
30529,6,4.0,10.0,2.0,0.0,,,,,,,
30533,0,,,,,,,,,,,
30534,2,11.0,,,,,,,,,,
30535,0,11.0,4.0,9.0,2.0,,,,,,,
30536,6,0.0,,,,,,,,,,
30538,0,7.0,4.0,10.0,2.0,,,,,,,
30539,7,11.0,0.0,10.0,2.0,,,,,,,
30540,0,4.0,5.0,9.0,1.0,,,,,,,
30541,0,6.0,2.0,,,,,,,,,
30543,11,2.0,,,,,,,,,,
30544,2,11.0,0.0,3.0,10.0,,,,,,,
30545,4,6.0,5.0,0.0,,,,,,,,
30547,4,6.0,0.0,11.0,,,,,,,,
30548,4,0.0,6.0,,,,,,,,,
30551,7,11.0,0.0,10.0,2.0,,,,,,,
30554,0,8.0,4.0,11.0,5.0,,,,,,,
30558,10,7.0,6.0,9.0,4.0,,,,,,,
30565,6,0.0,4.0,,,,,,,,,
30567,0,,,,,,,,,,,
30568,0,6.0,5.0,4.0,2.0,,,,,,,
30569,0,6.0,2.0,10.0,,,,,,,,
30570,0,4.0,5.0,2.0,,,,,,,,
30571,0,5.0,1.0,4.0,,,,,,,,
30572,4,6.0,,,,,,,,,,
30577,6,0.0,4.0,3.0,2.0,,,,,,,
30579,1,7.0,6.0,4.0,8.0,,,,,,,
30580,0,10.0,3.0,4.0,7.0,,,,,,,
30802,11,7.0,1.0,2.0,0.0,,,,,,,
30804,0,,,,,,,,,,,
30806,0,10.0,,,,,,,,,,
30807,2,,,,,,,,,,,
30811,8,6.0,2.0,5.0,7.0,,,,,,,
30812,11,9.0,0.0,6.0,10.0,,,,,,,
30813,0,11.0,6.0,2.0,1.0,,,,,,,
30816,11,3.0,10.0,4.0,0.0,,,,,,,
30819,11,3.0,10.0,4.0,0.0,,,,,,,
30820,7,1.0,6.0,10.0,2.0,,,,,,,
30822,7,4.0,2.0,5.0,11.0,,,,,,,
30825,11,,,,,,,,,,,
30826,0,4.0,5.0,7.0,2.0,,,,,,,
30828,0,5.0,7.0,11.0,2.0,,,,,,,
30830,11,2.0,6.0,7.0,4.0,,,,,,,
30832,3,0.0,5.0,1.0,,,,,,,,
30834,0,,,,,,,,,,,
30836,0,,,,,,,,,,,
30838,0,2.0,6.0,1.0,5.0,,,,,,,
30840,7,1.0,0.0,,,,,,,,,
30842,7,6.0,0.0,,,,,,,,,
31734,11,6.0,0.0,,,,,,,,,
33124,0,9.0,3.0,11.0,4.0,,,,,,,
33125,6,11.0,,,,,,,,,,
33126,7,0.0,9.0,5.0,3.0,,,,,,,
33127,0,3.0,11.0,2.0,,,,,,,,
33128,5,6.0,4.0,0.0,11.0,,,,,,,
33129,0,1.0,7.0,4.0,8.0,,,,,,,
33130,0,3.0,11.0,2.0,,,,,,,,
33131,10,,,,,,,,,,,
33132,0,1.0,,,,,,,,,,
33241,2,,,,,,,,,,,
33242,0,4.0,5.0,10.0,6.0,,,,,,,
33243,0,5.0,6.0,3.0,8.0,,,,,,,
33245,6,0.0,7.0,5.0,11.0,,,,,,,
33250,0,4.0,6.0,10.0,7.0,,,,,,,
33251,0,,,,,,,,,,,
33256,0,11.0,,,,,,,,,,
33257,3,6.0,11.0,,,,,,,,,
33259,0,2.0,,,,,,,,,,
33260,0,10.0,6.0,1.0,,,,,,,,
33262,1,4.0,11.0,,,,,,,,,
33263,3,10.0,9.0,7.0,6.0,,,,,,,
33265,6,0.0,10.0,,,,,,,,,
33266,0,1.0,7.0,2.0,4.0,,,,,,,
33267,0,1.0,7.0,11.0,8.0,,,,,,,
33268,0,4.0,11.0,2.0,,,,,,,,
33269,7,1.0,8.0,0.0,11.0,,,,,,,
33270,7,0.0,5.0,9.0,6.0,,,,,,,
33272,6,0.0,7.0,5.0,11.0,,,,,,,
33276,0,11.0,,,,,,,,,,
33278,2,,,,,,,,,,,
33279,0,7.0,1.0,11.0,6.0,,,,,,,
33282,0,6.0,11.0,2.0,5.0,,,,,,,
33285,10,11.0,9.0,0.0,2.0,,,,,,,
33287,6,,,,,,,,,,,
33335,6,11.0,1.0,9.0,7.0,,,,,,,
33336,9,,,,,,,,,,,
33337,4,8.0,7.0,2.0,5.0,,,,,,,
33338,3,2.0,6.0,5.0,4.0,,,,,,,
33339,10,2.0,3.0,,,,,,,,,
33345,11,3.0,10.0,6.0,9.0,,,,,,,
33352,11,5.0,4.0,9.0,7.0,,,,,,,
33357,0,1.0,,,,,,,,,,
33358,0,1.0,,,,,,,,,,
33359,4,6.0,,,,,,,,,,
33360,0,2.0,1.0,,,,,,,,,
33362,4,8.0,5.0,7.0,0.0,,,,,,,
33363,3,9.0,5.0,2.0,6.0,,,,,,,
33364,3,11.0,,,,,,,,,,
33366,4,7.0,11.0,6.0,5.0,,,,,,,
33367,11,,,,,,,,,,,
33368,3,2.0,6.0,5.0,4.0,,,,,,,
33370,0,,,,,,,,,,,
33371,11,,,,,,,,,,,
33372,10,6.0,5.0,0.0,4.0,,,,,,,
33373,3,0.0,8.0,11.0,10.0,,,,,,,
33941,2,,,,,,,,,,,
33943,4,11.0,5.0,0.0,8.0,,,,,,,
33946,6,0.0,1.0,,,,,,,,,
33947,6,,,,,,,,,,,
33950,7,4.0,,,,,,,,,,
33951,0,4.0,,,,,,,,,,
33953,4,0.0,11.0,7.0,1.0,,,,,,,
33956,0,11.0,,,,,,,,,,
33957,0,2.0,,,,,,,,,,
33959,1,6.0,2.0,9.0,0.0,,,,,,,
33962,3,1.0,9.0,0.0,4.0,,,,,,,
33965,11,9.0,10.0,2.0,1.0,,,,,,,
33966,3,1.0,9.0,0.0,4.0,,,,,,,
33968,11,5.0,9.0,6.0,10.0,,,,,,,
33970,0,7.0,1.0,4.0,6.0,,,,,,,
33972,7,1.0,0.0,11.0,10.0,,,,,,,
33975,11,3.0,,,,,,,,,,
33977,0,5.0,6.0,3.0,1.0,,,,,,,
33978,4,0.0,2.0,3.0,6.0,,,,,,,
33981,7,4.0,,,,,,,,,,
33983,0,5.0,6.0,3.0,1.0,,,,,,,
33984,0,11.0,7.0,2.0,1.0,,,,,,,
33986,0,11.0,2.0,7.0,,,,,,,,
33988,7,,,,,,,,,,,
33990,2,11.0,0.0,1.0,4.0,,,,,,,
33996,4,0.0,11.0,7.0,1.0,,,,,,,
34001,0,6.0,,,,,,,,,,
34002,0,10.0,5.0,6.0,1.0,,,,,,,
34004,5,0.0,,,,,,,,,,
34006,4,2.0,0.0,11.0,10.0,,,,,,,
34008,5,6.0,0.0,11.0,,,,,,,,
34010,9,6.0,4.0,0.0,7.0,,,,,,,
34011,0,11.0,9.0,3.0,,,,,,,,
34013,0,6.0,,,,,,,,,,
34015,0,,,,,,,,,,,
34017,9,2.0,,,,,,,,,,
34020,10,4.0,11.0,9.0,2.0,,,,,,,
34022,10,2.0,9.0,7.0,0.0,,,,,,,
34024,7,2.0,10.0,6.0,1.0,,,,,,,
34025,9,11.0,8.0,,,,,,,,,
34093,0,5.0,11.0,9.0,6.0,,,,,,,
34098,6,0.0,3.0,11.0,2.0,,,,,,,
34099,10,6.0,11.0,2.0,1.0,,,,,,,
34101,6,7.0,9.0,0.0,8.0,,,,,,,
34104,10,0.0,,,,,,,,,,
34105,7,0.0,8.0,6.0,5.0,,,,,,,
34107,0,11.0,6.0,7.0,10.0,,,,,,,
34109,10,6.0,0.0,8.0,7.0,,,,,,,
34111,10,6.0,0.0,8.0,7.0,,,,,,,
34217,7,10.0,6.0,0.0,4.0,,,,,,,
34219,0,1.0,,,,,,,,,,
34221,0,6.0,11.0,9.0,5.0,,,,,,,
34223,9,,,,,,,,,,,
34225,2,9.0,,,,,,,,,,
34227,9,11.0,0.0,2.0,6.0,,,,,,,
34229,2,1.0,7.0,8.0,5.0,,,,,,,
34231,2,3.0,,,,,,,,,,
34234,0,1.0,9.0,7.0,3.0,,,,,,,
34236,10,4.0,,,,,,,,,,
34238,1,6.0,0.0,10.0,5.0,,,,,,,
34239,0,9.0,6.0,3.0,2.0,,,,,,,
34241,0,4.0,3.0,2.0,7.0,,,,,,,
34246,2,,,,,,,,,,,
34247,3,0.0,9.0,,,,,,,,,
34249,0,7.0,6.0,4.0,10.0,,,,,,,
34251,6,10.0,2.0,7.0,11.0,,,,,,,
34253,9,,,,,,,,,,,
34255,0,10.0,1.0,11.0,4.0,,,,,,,
34257,3,6.0,4.0,0.0,,,,,,,,
34261,6,11.0,0.0,9.0,2.0,,,,,,,
34263,0,7.0,9.0,3.0,6.0,,,,,,,
34265,0,7.0,3.0,6.0,9.0,,,,,,,
34267,3,6.0,4.0,0.0,,,,,,,,
35363,0,6.0,,,,,,,,,,
35365,3,6.0,11.0,7.0,0.0,,,,,,,
35368,0,6.0,9.0,1.0,11.0,,,,,,,
35369,11,0.0,5.0,9.0,2.0,,,,,,,
35371,6,0.0,4.0,11.0,7.0,,,,,,,
35373,6,0.0,4.0,3.0,7.0,,,,,,,
35375,0,4.0,9.0,6.0,7.0,,,,,,,
35377,2,0.0,,,,,,,,,,
35379,0,2.0,4.0,1.0,5.0,,,,,,,
35381,7,0.0,6.0,10.0,2.0,,,,,,,
35384,0,6.0,,,,,,,,,,
35386,0,4.0,9.0,6.0,7.0,,,,,,,
35387,0,4.0,9.0,6.0,7.0,,,,,,,
35389,7,0.0,2.0,8.0,4.0,,,,,,,
35392,11,0.0,7.0,6.0,1.0,,,,,,,
35394,7,5.0,1.0,2.0,10.0,,,,,,,
35395,6,2.0,0.0,,,,,,,,,
35397,3,10.0,6.0,9.0,7.0,,,,,,,
35399,6,2.0,0.0,7.0,5.0,,,,,,,
35402,4,6.0,7.0,1.0,0.0,,,,,,,
35403,11,0.0,7.0,6.0,1.0,,,,,,,
35405,11,0.0,7.0,6.0,1.0,,,,,,,
35407,0,4.0,6.0,2.0,,,,,,,,
35409,0,6.0,2.0,10.0,4.0,,,,,,,
35565,1,6.0,3.0,0.0,5.0,,,,,,,
